Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
Balanced Growth,Listed equity,TIS INC COMMON STOCK JPY,B2Q4CR0,SEDOL,Japan,JP,3626,
Balanced Growth,Listed equity,TITAN COMPANY,6139340,SEDOL,India,IN,TTAN,
Balanced Growth,Listed equity,TJX COMPANIES,2989301,SEDOL,United States,US,TJX,
Balanced Growth,Listed equity,TOAST INC COMMON STOCK USD 0.000001,BP6D7B7,SEDOL,United States,US,TOST,
Balanced Growth,Listed equity,TOKIO MARINE HOLDINGS,6513126,SEDOL,Japan,JP,8766,
Balanced Growth,Listed equity,TOKYO ELECTRIC POWER CO,6895404,SEDOL,Japan,JP,9501,
Balanced Growth,Listed equity,TOKYO ELECTRON,6895675,SEDOL,Japan,JP,8035,
Balanced Growth,Listed equity,TOKYO GAS CO,6895448,SEDOL,Japan,JP,9531,
Balanced Growth,Listed equity,TOPPAN HOLDINGS,6897024,SEDOL,Japan,JP,7911,
Balanced Growth,Listed equity,TOPSPORTS INTERNATIONAL HOLDINGS LTD COMMON STOCK HKD 0.0000,BJRFW26,SEDOL,Hong Kong,HK,6110,
Balanced Growth,Listed equity,TOTALENERGIES,B15C557,SEDOL,France,FP,TTE,
Balanced Growth,Listed equity,TOYOTA INDUSTRIES CORP,6900546,SEDOL,Japan,JP,6201,
Balanced Growth,Listed equity,TOYOTA TSUSHO,6900580,SEDOL,Japan,JP,8015,
Balanced Growth,Listed equity,TPG TELECOM,BMB2257,SEDOL,Australia,AU,TPG,
Balanced Growth,Listed equity,TRADE DESK A,BD8FDD1,SEDOL,United States,US,TTD,
Balanced Growth,Listed equity,TRANE TECHNOLOGIES,BK9ZQ96,SEDOL,United States,US,TT,
Balanced Growth,Listed equity,TRATON SE COMMON STOCK EUR,BK4PR10,SEDOL,Sweden,SS,8TRA,
Balanced Growth,Listed equity,TRAVEL + LEISURE CO COMMON STOCK USD 0.01,BMXYT16,SEDOL,United States,US,TNL,
Balanced Growth,Listed equity,TRAVELERS COS (THE),2769503,SEDOL,United States,US,TRV,
Balanced Growth,Listed equity,TREASURY WINE ESTATES,B61JC67,SEDOL,Australia,AU,TWE,
Balanced Growth,Listed equity,TREND MICRO,6125286,SEDOL,Japan,JP,4704,
Balanced Growth,Listed equity,TRENT,BDDRN32,SEDOL,India,IN,TRENT,
Balanced Growth,Listed equity,TRIP COM GROUP LTD ADR,BK1K3N2,SEDOL,United States,US,TCOM,
Balanced Growth,Listed equity,TRUE CORP PCL FOREIGN SH. THB 4,BQKRHQ7,SEDOL,Thailand,TB,TRUE/F,
Balanced Growth,Listed equity,TRUE CORP PCL NVDR THB 4,BQKRHP6,SEDOL,Thailand,TB,TRUE-R,
Balanced Growth,Listed equity,TRUIST FINANCIAL CORP,BKP7287,SEDOL,United States,US,TFC,
Balanced Growth,Listed equity,TRYG,BXDZ972,SEDOL,Denmark,DC,TRYG,
Balanced Growth,Listed equity,TUAS LTD,BM94P78,SEDOL,Australia,AU,TUA,
Balanced Growth,Listed equity,TUPRAS TURKIYE PETROL,B03MYT9,SEDOL,Turkey,TI,TUPRS,
Balanced Growth,Listed equity,TURK HAVA YOLLARI,B03MYK0,SEDOL,Turkey,TI,THYAO,
Balanced Growth,Listed equity,TURKCELL ILETISIM HIZMET,B03MYN3,SEDOL,Turkey,TI,TCELL,
Balanced Growth,Listed equity,TURKIYE GARANTI BANKASI,B03MYP5,SEDOL,Turkey,TI,GARAN,
Balanced Growth,Listed equity,TURKIYE IS BANKASI C,B03MYS8,SEDOL,Turkey,TI,ISCTR,
Balanced Growth,Listed equity,TURKIYE SINAI KALKINMA BANKASI AS COMMON STOCK TRY 1,B03MY88,SEDOL,Turkey,TI,TSKB,
Balanced Growth,Listed equity,TURVO INTERNATIONAL CO LTD COMMON STOCK TWD 10,B4T5HX5,SEDOL,Taiwan,TT (Taiwan Stock Exchange),2233,
Balanced Growth,Listed equity,TWILIO A,BD6P5Q0,SEDOL,United States,US,TWLO,
Balanced Growth,Listed equity,TXNM ENERGY INC,2707826,SEDOL,United States,US,TXNM,
Balanced Growth,Listed equity,TYSON FOODS A,2909730,SEDOL,United States,US,TSN,
Balanced Growth,Listed equity,UACJ CORP COMMON STOCK JPY,B0N9WZ2,SEDOL,Japan,JP,5741,
Balanced Growth,Listed equity,UBER TECHNOLOGIES,BK6N347,SEDOL,United States,US,UBER,
Balanced Growth,Listed equity,UBS GROUP AG COMMON STOCK CHF 0.1,BRJL176,SEDOL,Switzerland,SW,UBSG,
Balanced Growth,Listed equity,UBS GROUP AG COMMON STOCK CHF 0.1,BRTR118,SEDOL,United States,US,UBS,
Balanced Growth,Listed equity,ULTA BEAUTY,B28TS42,SEDOL,United States,US,ULTA,
Balanced Growth,Listed equity,UNI-CHARM CORP,6911485,SEDOL,Japan,JP,8113,
Balanced Growth,Listed equity,UNI-PRESIDENT ENT.,6700393,SEDOL,Taiwan,TT (Taiwan Stock Exchange),1216,
Balanced Growth,Listed equity,UNIBAIL-RODAMCO-WESTFIELD,BDDR365,SEDOL,Australia,AU,URW,
Balanced Growth,Listed equity,UNICREDIT,BYMXPS7,SEDOL,Italy,IM,UCG,
Balanced Growth,Listed equity,UNILEVER INDONESIA,6687184,SEDOL,Indonesia,IJ,UNVR,
Balanced Growth,Listed equity,UNILEVER PLC (GB),B10RZP7,SEDOL,United Kingdom,LN,ULVR,
Balanced Growth,Listed equity,UNILEVER PLC ADR USD,2416520,SEDOL,United States,US,UL,
Balanced Growth,Listed equity,UNIMICRON TECHNOLOGY,6137720,SEDOL,Taiwan,TT (Taiwan Stock Exchange),3037,
Balanced Growth,Listed equity,UNION PACIFIC CORP,2914734,SEDOL,United States,US,UNP,
Balanced Growth,Listed equity,UNITED ENERGY GROUP LTD COMMON STOCK HKD 0.01,B0FXSY3,SEDOL,Hong Kong,HK,467,
Balanced Growth,Listed equity,UNITED OVERSEAS BANK,6916781,SEDOL,Singapore,SP,UOB,
Balanced Growth,Listed equity,UNITED THERAPEUTICS CORP,2430412,SEDOL,United States,US,UTHR,
Balanced Growth,Listed equity,UNITED TRACTORS,6230845,SEDOL,Indonesia,IJ,UNTR,
Balanced Growth,Listed equity,UNITEDHEALTH GROUP,2917766,SEDOL,United States,US,UNH,
Balanced Growth,Listed equity,UNIVERSAL HEALTH SVCS B,2923785,SEDOL,United States,US,UHS,
Balanced Growth,Listed equity,UNIVERSAL INSURANCE HOLDINGS INC COMMON STOCK USD 0.01,2912374,SEDOL,United States,US,UVE,
Balanced Growth,Listed equity,UNIVERSAL SCIEN A (HK-C),BP3R4F5,SEDOL,China,C1,601231,
Balanced Growth,Listed equity,UNIVERSAL STORE HOLDINGS LTD COMMON STOCK AUD,BMCK9H1,SEDOL,Australia,AU,UNI,
Balanced Growth,Listed equity,UNIVERSAL TECHNICAL INSTITUTE INC COMMON STOCK USD 0.0001,2002543,SEDOL,United States,US,UTI,
Balanced Growth,Listed equity,UNUM GROUP COMMON STOCK USD 0.1,2433842,SEDOL,United States,US,UNM,
Balanced Growth,Listed equity,US BANCORP,2736035,SEDOL,United States,US,USB,
Balanced Growth,Listed equity,VAIL RESORTS,2954194,SEDOL,United States,US,MTN,
Balanced Growth,Listed equity,VALE ON,2196286,SEDOL,Brazil,BZ,VALE3,
Balanced Growth,Listed equity,VALERO ENERGY CORP,2041364,SEDOL,United States,US,VLO,
Balanced Growth,Listed equity,VARUN BEVERAGES,BQB80M6,SEDOL,India,IN,VBL,
Balanced Growth,Listed equity,VAULT MINERALS LTD COMMON STOCK AUD 0,BSML1B4,SEDOL,Australia,AU,VAU,
Balanced Growth,Listed equity,VEDANTA,6136040,SEDOL,India,IN,VEDL,
Balanced Growth,Listed equity,VENTIA SERVICES GROUP LTD,BNV08F0,SEDOL,Australia,AU,VNT,
Balanced Growth,Listed equity,VEOLIA ENVIRONNEMENT,4031879,SEDOL,France,FP,VIE,
Balanced Growth,Listed equity,VERALTO CORP,BPGMZQ5,SEDOL,United States,US,VLTO,
Balanced Growth,Listed equity,VERBUND A,4661607,SEDOL,Austria,AV,VER,
Balanced Growth,Listed equity,VERISIGN,2142922,SEDOL,United States,US,VRSN,
Balanced Growth,Listed equity,VERIZON COMMUNICATIONS,2090571,SEDOL,United States,US,VZ,
Balanced Growth,Listed equity,VERTIV HOLDINGS A,BL3LWS8,SEDOL,United States,US,VRT,
Balanced Growth,Listed equity,VESTAS WIND SYSTEMS,BN4MYF5,SEDOL,Denmark,DC,VWS,
Balanced Growth,Listed equity,VIATRIS,BMWS3X9,SEDOL,United States,US,VTRS,
Balanced Growth,Listed equity,VIBRA ENERGIA SA COMMON STOCK BRL,BPBLV81,SEDOL,Brazil,BZ,VBBR3,
Balanced Growth,Listed equity,VINCI,B1XH026,SEDOL,France,FP,DG,
Balanced Growth,Listed equity,VIPSHOP HOLDINGS ADR,B3N0H17,SEDOL,United States,US,VIPS,
Balanced Growth,Listed equity,VISA A,B2PZN04,SEDOL,United States,US,V,
Balanced Growth,Listed equity,VISTRA ENERGY,BZ8VJQ8,SEDOL,United States,US,VST,
Balanced Growth,Listed equity,VIVA ENERGY GROUP LTD,BYQM3N1,SEDOL,Australia,AU,VEA,
Balanced Growth,Listed equity,VODACOM GROUP,B65B4D0,SEDOL,South Africa,SJ,VOD,
Balanced Growth,Listed equity,VODAFONE GROUP,BH4HKS3,SEDOL,United Kingdom,LN,VOD,
Balanced Growth,Listed equity,VODAFONE GROUP PLC ADR USD,BK019T4,SEDOL,United States,US,VOD,
Balanced Growth,Listed equity,VODAFONE IDEA,B1MP4H4,SEDOL,India,IN,IDEA,
Balanced Growth,Listed equity,VOLKSWAGEN STAMM,5497102,SEDOL,Germany,GR,VOW,
Balanced Growth,Listed equity,VOLKSWAGEN VORZUG,5497168,SEDOL,Germany,GR,VOW3,
Balanced Growth,Listed equity,VOLTRONIC POWER TECH,B96HCH8,SEDOL,Taiwan,TT (Taiwan Stock Exchange),6409,
Balanced Growth,Listed equity,VSTECS HOLDINGS LTD COMMON STOCK HKD 0.1,6527031,SEDOL,Hong Kong,HK,856,
Balanced Growth,Listed equity,VULCAN STEEL LTD,BMG3PV2,SEDOL,Australia,AU,VSL,
Balanced Growth,Listed equity,WABTEC CORP,2955733,SEDOL,United States,US,WAB,
Balanced Growth,Listed equity,WALMART,2936921,SEDOL,United States,US,WMT,
Balanced Growth,Listed equity,WALMART MEXICO V,BW1YVH8,SEDOL,Mexico,MM,WALMEX*,
Balanced Growth,Listed equity,WAN HAI LINES,6932334,SEDOL,Taiwan,TT (Taiwan Stock Exchange),2615,
Balanced Growth,Listed equity,WANT WANT CHINA HLDGS,B2Q14Z3,SEDOL,Hong Kong,HK,151,
Balanced Growth,Listed equity,WARNER BROS DISCOVERY INC COMMON STOCK USD,BM8JYX3,SEDOL,United States,US,WBD,
Balanced Growth,Listed equity,WARTSILA B,4525189,SEDOL,Finland,FH,WRT1V,
Balanced Growth,Listed equity,WASTE CONNECTIONS,BYVG1F6,SEDOL,United States,US,WCN,
Balanced Growth,Listed equity,WASTE MANAGEMENT,2937667,SEDOL,United States,US,WM,
Balanced Growth,Listed equity,WATTS CO LTD COMMON STOCK JPY,6524377,SEDOL,Japan,JP,2735,
Balanced Growth,Listed equity,WEB TRAVEL GROUP LIMITED,6015815,SEDOL,Australia,AU,WEB,
Balanced Growth,Listed equity,WEBJET GROUP LTD COMMON STOCK AUD,BSY5JG5,SEDOL,Australia,AU,WJL,
Balanced Growth,Listed equity,WEG ON,2945422,SEDOL,Brazil,BZ,WEGE3,
Balanced Growth,Listed equity,WEIBO CORP ADR,BLLJ4H7,SEDOL,United States,US,WB,
Balanced Growth,Listed equity,WEICHAI POWER CO H,6743956,SEDOL,Hong Kong,HK,2338,
Balanced Growth,Listed equity,WELLS FARGO & CO,2649100,SEDOL,United States,US,WFC,
Balanced Growth,Listed equity,WESFARMERS,6948836,SEDOL,Australia,AU,WES,
