Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,CSL LTD.,-,CSL,BB Ticker,AU,446807.0,,-,125811778.0,0.0121
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"APPLE, INC.",-,AAPL,BB Ticker,US,311030.0,,-,125798344.0,0.0121
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NVIDIA CORP.,-,NVDA,BB Ticker,US,531084.0,,-,115188947.0,0.011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,MICROSOFT CORP.,-,MSFT,BB Ticker,US,167880.0,,-,114288868.0,0.011
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NATIONAL AUSTRALIA BANK LTD.,-,NAB,BB Ticker,AU,2891304.0,,-,107267364.0,0.0103
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,WESTPAC BANKING CORP.,-,WBC,BB Ticker,AU,2758267.0,,-,89147206.0,0.0085
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ANZ GROUP HOLDINGS LTD.,-,ANZ,BB Ticker,AU,3087554.0,,-,88118806.0,0.0084
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,MACQUARIE GROUP LTD.,-,MQG,BB Ticker,AU,375109.0,,-,83142856.0,0.008
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,WESFARMERS LTD.,-,WES,BB Ticker,AU,792550.0,,-,56691075.0,0.0054
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"ALPHABET, INC.",-,GOOGL,BB Ticker,US,178629.0,,-,54614525.0,0.0052
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"META PLATFORMS, INC.",-,META,BB Ticker,US,52769.0,,-,49901742.0,0.0048
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,QBE INSURANCE GROUP LTD.,-,QBE,BB Ticker,AU,2361488.0,,-,45340546.0,0.0043
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,RIO TINTO LTD.,-,RIO,BB Ticker,AU,381048.0,,-,44757700.0,0.0043
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,ARISTOCRAT LEISURE LTD.,-,ALL,BB Ticker,AU,645820.0,,-,44148228.0,0.0042
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TELSTRA GROUP LTD.,-,TLS,BB Ticker,AU,10787103.0,,-,43256285.0,0.0040999999999999
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"TESLA, INC.",-,TSLA,BB Ticker,US,61788.0,,-,40300676.0,0.0039
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,COLES GROUP LTD.,-,COL,BB Ticker,AU,1755222.0,,-,33156118.0,0.0032
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"BROADCOM, INC.",-,AVGO,BB Ticker,US,85091.0,,-,31862108.0,0.0031
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,COCHLEAR LTD.,-,COH,BB Ticker,AU,108542.0,,-,31464208.0,0.003
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"ALPHABET, INC.",-,GOOG,BB Ticker,US,99525.0,,-,30612206.0,0.0029
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,XERO LTD.,-,XRO,BB Ticker,AU,180695.0,,-,30457952.0,0.0029
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SUNCORP GROUP LTD.,-,SUN,BB Ticker,AU,1550581.0,,-,29476557.0,0.0028
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,FORTESCUE LTD.,-,FMG,BB Ticker,AU,1534837.0,,-,28010759.0,0.0027
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,JAMES HARDIE INDUSTRIES PLC,-,JHX,BB Ticker,AU,545580.0,,-,27317130.0,0.0026
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,WISETECH GLOBAL LTD.,-,WTC,BB Ticker,AU,221526.0,,-,26817808.0,0.0026
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TRANSURBAN GROUP,-,TCL,BB Ticker,AU,1953116.0,,-,26152214.0,0.0025
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,WOOLWORTHS GROUP LTD.,-,WOW,BB Ticker,AU,850887.0,,-,25943551.0,0.0025
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330,SEDOL,TT,484416.0,,-,25654440.0,0.0025
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"VISA, INC.",-,V,BB Ticker,US,48957.0,,-,24989499.0,0.0024
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,JPMORGAN CHASE & CO.,-,JPM,BB Ticker,US,59547.0,,-,23054297.0,0.0022
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"RESMED, INC.",-,RMD,BB Ticker,AU,594243.0,,-,21850321.0,0.0021
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,NORTHERN STAR RESOURCES LTD.,-,NST,BB Ticker,AU,1359554.0,,-,20991522.0,0.002
