Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DOCUSIGN, INC.",-,DOCU,BB Ticker,US,1096.0,,-,159175.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MITSUBISHI ESTATE CO. LTD.,-,8802,BB Ticker,JP,6988.0,,-,158042.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SPARK NEW ZEALAND LTD.,-,SPK,BB Ticker,AU,58706.0,,-,157921.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PEXA GROUP LTD.,-,PXA,BB Ticker,AU,12066.0,,-,157581.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DR HORTON, INC.",-,DHI,BB Ticker,US,696.0,,-,157213.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INSIGNIA FINANCIAL LTD.,-,IFL,BB Ticker,AU,44246.0,,-,157075.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SELECT HARVESTS LTD.,-,SHV,BB Ticker,AU,36913.0,,-,156880.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GRAINCORP LTD.,-,GNC,BB Ticker,AU,21356.0,,-,156748.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"METTLER-TOLEDO INTERNATIONAL, INC.",-,MTD,BB Ticker,US,78.0,,-,154527.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,J SAINSBURY PLC,-,SBRY,BB Ticker,LN,27884.0,,-,154318.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LOTUS RESOURCES LTD.,-,LOT,BB Ticker,AU,771470.0,,-,154294.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NATIONAL BANK OF GREECE SA,-,ETE,BB Ticker,GA,12031.0,,-,154124.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,E.ON SE,-,EOAN,BB Ticker,GR,8164.0,,-,153546.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,COCA-COLA HBC AG,-,CCH,BB Ticker,LN,2777.0,,-,153444.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INFOSYS LTD.,-,INFY,BB Ticker,US,4307.0,,-,152475.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"GUIDEWIRE SOFTWARE, INC.",-,GWRE,BB Ticker,US,559.0,,-,152310.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ELEVANCE HEALTH, INC.",-,ELV,BB Ticker,US,255.0,,-,152236.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AMBEV SA,-,ABEV3,BB Ticker,BZ,49372.0,,-,151535.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,EMECO HOLDINGS LTD.,-,EHL,BB Ticker,AU,165379.0,,-,151322.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,EQUINOR ASA,-,EQNR,BB Ticker,US,3950.0,,-,151125.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"NETEASE, INC.",-,9999,SEDOL,HK,5206.0,,-,149811.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NEWS CORP.,-,NWS,BB Ticker,AU,3023.0,,-,149644.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MANPOWERGROUP, INC.",-,MAN,BB Ticker,US,1600.0,,-,149115.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HENKEL AG & CO. KGAA,-,HEN3,BB Ticker,GR,1051.0,,-,148924.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,JAZZ PHARMACEUTICALS PLC,-,JAZZ,BB Ticker,US,749.0,,-,148796.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TELEFONICA SA,-,TEF,BB Ticker,SM,22507.0,,-,148192.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"YUM CHINA HOLDINGS, INC.",-,9987,BB Ticker,HK,1895.0,,-,147468.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GENMAB AS,-,GMAB,BB Ticker,DC,440.0,,-,147411.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HYDRO ONE LTD.,-,H,BB Ticker,CN,2965.0,,-,147408.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"COINBASE GLOBAL, INC.",-,COIN,BB Ticker,US,368.0,,-,147312.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SHOPIFY, INC.",-,SHOP,BB Ticker,CN,853.0,,-,146438.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,THK CO. LTD.,-,6481,BB Ticker,JP,3861.0,,-,146015.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AGL ENERGY LTD.,-,AGL,BB Ticker,AU,12917.0,,-,145832.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"LENNOX INTERNATIONAL, INC.",-,LII,BB Ticker,US,147.0,,-,145504.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ANALOG DEVICES, INC.",-,ADI,BB Ticker,US,422.0,,-,144688.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HERA SPA,-,HER,BB Ticker,IM,25192.0,,-,144600.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CROWN HOLDINGS, INC.",-,CCK,BB Ticker,US,1078.0,,-,144018.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AMADEUS IT GROUP SA,-,AMS,BB Ticker,SM,1252.0,,-,142793.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DAIWA HOUSE INDUSTRY CO. LTD.,-,1925,BB Ticker,JP,2844.0,,-,141956.0,0.0001
