Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BROTHER INDUSTRIES LTD.,,6448 ,BB Ticker,JP,6825.0,,,189212.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"OLLIE'S BARGAIN OUTLET HOLDINGS, INC.",,OLLI ,BB Ticker,US,1067.0,,,189097.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,ORGANON & CO.,,OGN ,BB Ticker,US,7845.0,,,189047.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,HAL TRUST,,HAL ,BB Ticker,,979.0,,,189003.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,HAREL INSURANCE INVESTMENTS & FINANCIAL SERVICES LTD.,,HARL ,BB Ticker,IT,8450.0,,,188747.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,CAPITAL SECURITIES CO. LTD.,,601136 ,BB Ticker,C1,38672.0,,,188254.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,PENNON GROUP PLC,,PNN ,BB Ticker,LN,15673.0,,,188155.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,GRUPO CARSO SAB DE CV,,GCARSOA1 ,BB Ticker,MM,21003.0,,,188068.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,AVOLTA AG,,AVOL ,BB Ticker,SW,2902.0,,,187960.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"HELMERICH & PAYNE, INC.",,HP ,BB Ticker,US,3627.0,,,187585.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,ZETA GLOBAL HOLDINGS CORP.,,ZETA ,BB Ticker,US,6455.0,,,187551.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,FRANCO-NEVADA CORP.,,FNV ,BB Ticker,US,987.0,,,187489.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,SANTANDER BANK POLSKA SA,,SPL ,BB Ticker,PW,1048.0,,,187411.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"VIKING THERAPEUTICS, INC.",,VKTX ,BB Ticker,US,2884.0,,,187408.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,QATAR ALUMINUM MANUFACTURING CO.,,QAMC ,BB Ticker,QD,348260.0,,,187236.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,TURKCELL ILETISIM HIZMETLERI AS,,TKC ,BB Ticker,US,17791.0,,,187062.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"GMS, INC.",,GMS ,BB Ticker,US,1365.0,,,186962.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,FEDERAL SIGNAL CORP.,,FSS ,BB Ticker,US,1251.0,,,186727.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,CENTRUS ENERGY CORP.,,LEU ,BB Ticker,US,1734.0,,,186571.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BASF INDIA LTD.,,BASF ,BB Ticker,IN,1775.0,,,186323.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"OVINTIV, INC.",,OVV ,BB Ticker,US,2848.0,,,186307.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"ADVANCED ENERGY INDUSTRIES, INC.",,AEIS ,BB Ticker,US,994.0,,,185649.0,0.0
