Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,CURRENCY,Stock ID,Listed Country,% Ownership,Units Held,Adress,Value (AUD),Weighting (%)
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WCN,US,,"2,404",-,666232.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6448,JP,,"23,841",-,660911.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ARGX,BB,,658,-,660844.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FRE,GR,,"11,778",-,660677.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CYBR,US,,"1,222",-,657396.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RWL,AU,,"2,265,164",-,656898.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DLFU,IN,,"42,188",-,656531.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8031,JP,,"19,211",-,653682.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4452,JP,,"9,951",-,653265.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,028260,KS,,"5,170",-,651197.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TTD,US,,"3,430",-,651025.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,012330,KS,,"2,504",-,649609.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7936,JP,,"20,316",-,649337.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OSK,US,,"4,227",-,649063.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,600900,C1,,"99,164",-,648389.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UOB,SP,,"15,065",-,647961.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6954,JP,,"15,065",-,646361.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CMS,US,,"6,003",-,646285.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IFC,CN,,"2,196",-,645495.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JSMR,IJ,,"1,482,065",-,643974.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IAG,CN,,"4,299",-,643637.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AIZ,AU,,"1,178,443",-,642252.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TOPG,MK,,"1,324,094",-,640877.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HOOD,US,,"10,622",-,639219.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IPN,FP,,"3,434",-,635856.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6098,HK,,"553,332",-,635071.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ADM,US,,"7,779",-,634733.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KPITTECH,IN,,"22,922",-,633386.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GEN,US,,"14,272",-,631134.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GALP,PL,,"23,493",-,626695.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3231,TT,,"121,622",-,623135.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PDN,AU,,"82,245",-,621775.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ABI,BB,,"7,673",-,619201.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4503,JP,,"39,182",-,617892.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,THC,US,,"3,027",-,617080.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALFA,SS,,"9,114",-,616249.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9999,HK,,"21,215",-,610482.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DXCM,US,,"4,855",-,609853.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CINF,US,,"2,622",-,608498.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KCHOL,TI,,"74,074",-,604269.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9926,HK,,"47,681",-,601778.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SYY,US,,"4,857",-,599836.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FLS,US,,"6,435",-,597815.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ORK,NO,,"42,655",-,596591.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2809,JP,,"17,276",-,595478.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8591,JP,,"16,999",-,595384.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RJF,US,,"2,370",-,594640.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,QLYS,US,,"2,625",-,594544.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PWR,US,,"1,158",-,591200.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,D,US,,"6,783",-,590013.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SREN,SW,,"2,497",-,583792.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DKS,US,,"1,579",-,583610.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1925,JP,,"11,679",-,583052.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PRU,LN,,"45,196",-,582360.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GOOS,US,,"35,939",-,582205.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LII,US,,590,-,580756.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PEG,US,,"4,231",-,577397.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8TRA,GR,,"12,347",-,577149.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LOGN,SW,,"4,308",-,576124.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,III,LN,,"7,975",-,574948.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BMRN,US,,"5,409",-,574200.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ATD,CN,,"6,414",-,574179.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,URI,US,,504,-,573947.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,035420,KS,,"2,630",-,573926.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FAST,US,,"4,937",-,573451.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PINS,US,,"12,189",-,570922.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FSV,CN,,"1,933",-,565200.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,005830,KS,,"5,009",-,564890.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BVT,SJ,,"24,855",-,560931.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INDUSTOW,IN,,"86,980",-,560857.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SLM,SJ,,"75,422",-,560857.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STX,US,,"3,999",-,557467.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8015,JP,,"19,073",-,554308.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BMED,IM,,"28,820",-,553813.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NBIX,US,,"2,508",-,552872.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HLUNB,DC,,"59,518",-,551544.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DFS,US,,"1,965",-,549867.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CAP,FP,,"2,073",-,548151.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BVI,FP,,"11,120",-,545629.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FLTR,LN,,"1,298",-,544207.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NSISB,DC,,"5,938",-,542952.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,F,US,,"33,918",-,542339.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OBER,IN,,"12,387",-,540150.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PRY,IM,,"5,202",-,536533.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SGE,LN,,"20,831",-,536403.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IR,US,,"3,671",-,536314.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IBKR,US,,"1,878",-,535941.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ITUB,US,,"66,828",-,535358.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UGI,US,,"11,700",-,533455.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EBS,AV,,"5,312",-,530092.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9432,JP,,"324,510",-,526924.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HONASA,IN,,"109,266",-,526049.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CABK,SM,,"60,044",-,525805.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8802,JP,,"23,081",-,521952.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8002,JP,,"21,215",-,521618.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TXRH,US,,"1,790",-,521571.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MNST,US,,"6,143",-,521509.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BIM,FP,,"3,002",-,519738.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KVUE,US,,"15,049",-,518920.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AAL,LN,,"10,832",-,517968.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,688,HK,,"200,746",-,517566.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MOH,US,,"1,098",-,516498.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WSM,US,,"1,723",-,515460.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DOCU,US,,"3,546",-,515062.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,009150,KS,,"3,791",-,514907.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3382,JP,,"20,040",-,512196.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INVEB,SS,,"11,915",-,509779.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAHOL,TI,,"116,247",-,509727.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6178,JP,,"33,239",-,509143.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EFX,US,,"1,235",-,508293.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KNIN,SW,,"1,372",-,507999.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6752,JP,,"29,922",-,505228.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DBK,GR,,"18,150",-,505110.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,XEL,US,,"4,619",-,503702.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,THBEV,SP,,"776,724",-,501175.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STE,US,,"1,507",-,500379.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3037,TT,,"71,868",-,499216.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GRASIM,IN,,"10,798",-,497598.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VOLVA,SS,,"12,590",-,497258.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6701,JP,,"3,525",-,496920.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HDFCLIFE,IN,,"42,680",-,496824.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6594,JP,,"16,931",-,496747.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LLOY,LN,,"448,006",-,496424.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ADIB,UH,,"81,325",-,494205.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HOLN,SW,,"3,174",-,494158.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SABB,AB,,"34,074",-,492866.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STZ,US,,"1,375",-,490851.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,YZJSGD,SP,,"138,276",-,489491.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MTB,US,,"1,600",-,485986.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WEC,US,,"3,131",-,475567.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MAERSKB,DC,,177,-,474175.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KBC,BB,,"3,798",-,473468.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IFX,GR,,"9,014",-,473364.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JD,US,,"8,453",-,473321.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WTW,US,,934,-,472321.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CHD,US,,"2,786",-,471209.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4543,JP,,"14,926",-,469702.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BMRI,IJ,,"819,016",-,468468.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,Z,US,,"3,909",-,467537.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SW,FP,,"3,502",-,465942.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5401,JP,,"14,236",-,465511.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NDAQ,US,,"3,721",-,464650.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DHL,GR,,"8,161",-,463797.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BCHF,TB,,"639,554",-,463534.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GEHC,US,,"3,669",-,463335.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6113,JP,,"29,300",-,462810.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CHTR,US,,835,-,462141.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VBBR3,BZ,,"98,611",-,459924.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ATO,US,,"2,044",-,459791.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2201,JP,,"16,447",-,459144.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LVS,US,,"5,533",-,458986.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AENA,SM,,"1,388",-,458334.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ETR,US,,"3,721",-,455610.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CCRI,IN,,"30,543",-,454046.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,YUM,US,,"2,092",-,453402.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GLW,US,,"5,906",-,453309.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAS,GR,,"6,335",-,449893.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HLN,LN,,"58,772",-,448661.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7733,JP,,"18,313",-,446117.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MRK,GR,,"1,902",-,444960.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HEN3,GR,,"3,140",-,444714.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ENELCHIL,CI,,"4,753,588",-,443892.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1308,HK,,"102,965",-,443154.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WRT1V,FH,,"15,485",-,443106.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ACS,SM,,"5,467",-,442940.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9618,HK,,"15,653",-,442633.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IGL,IN,,"56,427",-,442463.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AGN,NA,,"46,116",-,441169.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CXSE3,BZ,,"117,768",-,438741.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2338,HK,,"177,596",-,438680.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3898,HK,,"64,197",-,437812.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,002430,C2,,"90,733",-,437671.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HDB,US,,"4,230",-,436271.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RPM,US,,"2,187",-,434706.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MYOR,IJ,,"1,552,481",-,433096.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NTNX,US,,"4,376",-,432369.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ITRK,LN,,"4,504",-,430764.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TOL,US,,"2,117",-,430576.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AEE,US,,"2,987",-,430093.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SIKA,SW,,"1,117",-,429486.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NET,US,,"2,467",-,429050.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PNR,US,,"2,634",-,428070.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MCHP,US,,"4,620",-,427961.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CSGP,US,,"3,696",-,427395.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DINO,US,,"7,541",-,426910.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2269,JP,,"12,923",-,425099.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,000810,KS,,"1,080",-,424816.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,600885,C1,,"60,327",-,424757.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PRMB,US,,"8,528",-,423821.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,XYL,US,,"2,258",-,423175.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4519,JP,,"5,874",-,422491.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8309,JP,,"11,125",-,422133.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IP,US,,"4,856",-,422103.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MTG,US,,"10,988",-,420785.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5019,JP,,"39,527",-,420638.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BHFC,IN,,"17,128",-,419898.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ARES,US,,"1,468",-,419668.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DCI,US,,"3,853",-,419146.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VMC,US,,"1,003",-,416863.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ODFL,US,,"1,455",-,414434.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UAL,US,,"2,640",-,413987.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7532,JP,,"9,329",-,413788.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FITB,US,,"6,044",-,412714.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GPN,US,,"2,274",-,411607.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SLF,CN,,"4,286",-,410857.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VWS,DC,,"18,620",-,409575.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CCOLA,TI,,"148,645",-,407030.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ORA,FP,,"25,228",-,406236.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FOX,US,,"5,480",-,404832.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DTE,US,,"2,068",-,403365.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EG,US,,689,-,403330.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DELL,US,,"2,164",-,402837.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4203,JP,,"10,089",-,401675.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,868,HK,,"243,936",-,400175.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FR,FP,,"25,420",-,395885.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STLAM,IM,,"18,795",-,395747.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CW,US,,686,-,393299.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VIE,FP,,"8,644",-,391960.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STE,SP,,"70,624",-,389640.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2282,HK,,"187,685",-,387895.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,282330,KS,,"3,419",-,384509.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WN,CN,,"1,529",-,383903.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2882,TT,,"114,021",-,383655.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RO,SW,,796,-,383584.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BG,US,,"3,052",-,383343.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DT,US,,"4,361",-,382827.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FFIV,US,,941,-,381987.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEL,NO,,"21,099",-,380766.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ROKU,US,,"3,163",-,379754.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FE,US,,"5,904",-,379297.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1,HK,,"43,881",-,378634.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ESLT,IT,,895,-,378034.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2018,HK,,"48,373",-,377162.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TMHC,US,,"3,790",-,374649.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ON,US,,"3,674",-,374159.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1193,HK,,"58,462",-,373778.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LPLA,US,,706,-,372072.0,0.0
