Portfolio Holdings Information for Investment Option: Growth Accumulation Option - Assets,,,,,,,,,,,,,
Section,Table Order,Security Name,Portfolio Name,Manager Name,Issuer,Institution,Security Identifier,Ownership%,Address,Local Currency,Units Held,Market Value,Weight
Listed equities,4,SANTANDER BANK POLSKA,,,,,7153639,,,,2565.53,459043.96,0.00%
Listed equities,4,SANTOS,,,,,6776703,,,,42705113.74,285270159.8,0.38%
Listed equities,4,SANYO SHOKAI LTD COMMON STOCK JPY,,,,,6776888,,,,62594.96,1895108.6,0.00%
Listed equities,4,SAP,,,,,4846288,,,,22910.54,9054263.67,0.01%
Listed equities,4,SASOL,,,,,6777450,,,,48151.91,343189.62,0.00%
Listed equities,4,SAUDI ARAMCO,,,,,BJTM270,,,,275158,3317657.59,0.00%
Listed equities,4,SAUDI AWWAL BANK,,,,,B12LSY7,,,,298645.97,4319746.65,0.01%
Listed equities,4,SAUDI NATIONAL BANK,,,,,BSHYYN1,,,,289812.93,4160837.67,0.01%
Listed equities,4,SAUDI TADAWUL GROUP HLDG,,,,,BMZQ749,,,,15074.76,1404837.66,0.00%
Listed equities,4,SAXA INC COMMON STOCK JPY,,,,,6728975,,,,5196.56,152469.95,0.00%
Listed equities,4,SBI LIFE INSURANCE CO,,,,,BZ60N32,,,,193843.96,5084549.75,0.01%
Listed equities,4,SCB X PCL FOREIGN SH. THB 10,,,,,BPH0717,,,,604094.9,3362453.77,0.00%
Listed equities,4,SCHNEIDER ELECTRIC,,,,,4834108,,,,179235.76,72213013.5,0.10%
Listed equities,4,SCHWAB (CHARLES) CORP,,,,,2779397,,,,655961.36,78410240.43,0.10%
Listed equities,4,SCOR,,,,,B1LB9P6,,,,7434.23,293925.82,0.00%
Listed equities,4,SCOUT24,,,,,BYT9340,,,,1658.96,236113.26,0.00%
Listed equities,4,SCSK CORP,,,,,6858474,,,,4015.53,137460.85,0.00%
Listed equities,4,SDIC CAPITAL CO A (HK-C),,,,,BYYFJ78,,,,174020.73,289564.01,0.00%
Listed equities,4,SEA A ADR,,,,,BYWD7L4,,,,461445.87,79075194.61,0.10%
Listed equities,4,SEAGATE TECHNOLOGY,,,,,BKVD2N4,,,,4274.57,595877.99,0.00%
Listed equities,4,SEANERGY MARITIME HOLDINGS CORP COMMON STOCK USD,,,,,BMTY3S5,,,,52520.72,589548.55,0.00%
Listed equities,4,SEAZEN GROUP,,,,,BMWYQP0,,,,3084400.73,1167185.08,0.00%
Listed equities,4,SECURITAS B,,,,,5554041,,,,31944.69,639253.82,0.00%
Listed equities,4,SEEK,,,,,B0767Y3,,,,2711185.54,61191457.72,0.08%
Listed equities,4,SEI INVESTMENTS CO,,,,,2793610,,,,6771.28,902035.21,0.00%
Listed equities,4,SEIKO EPSON CORPORATION,,,,,6616508,,,,165345.19,4886151.15,0.01%
Listed equities,4,SEKISUI CHEMICAL CO,,,,,6793821,,,,215106.21,6001844.78,0.01%
Listed equities,4,SELECT HARVESTS LTD,,,,,6260723,,,,5939975.22,25244894.69,0.03%
Listed equities,4,SEMPRA ENERGY,,,,,2138158,,,,3063.76,434068.26,0.00%
Listed equities,4,SEOYON E-HWA CO LTD COMMON STOCK KRW 500,,,,,BNGMV52,,,,48803.6,630202.68,0.00%
Listed equities,4,SERCO GROUP PLC COMMON STOCK GBP 2,,,,,797379,,,,24249.05,74213.12,0.00%
Listed equities,4,SERVICE STREAM LIMITED,,,,,B04KLG8,,,,10460621.75,16318569.94,0.02%
Listed equities,4,SERVICENOW,,,,,B80NXX8,,,,88075.15,150803894.8,0.20%
Listed equities,4,SEVEN WEST MEDIA LTD,,,,,6949431,,,,3497542.95,524631.44,0.00%
Listed equities,4,SEVERN TRENT,,,,,B1FH8J7,,,,26406.16,1339614.11,0.00%
Listed equities,4,SGH LTD COMMON STOCK AUD 0,,,,,BR858V2,,,,2300093.36,106057305,0.14%
Listed equities,4,SHAANXI COAL IND A(HK-C),,,,,BS7K5P8,,,,215576.27,1109523.26,0.00%
Listed equities,4,SHAANXI INTERNATIONAL TRUST CO LTD COMMON STOCK CNY 1,,,,,BD5CF84,,,,728463.65,573830.51,0.00%
Listed equities,4,SHANDONG XINCHAO ENERGY CORP LTD COMMON STOCK CNY 1,,,,,BS7K3P4,,,,926877.88,455303.77,0.00%
Listed equities,4,SHANGHAI BEITE TECHNOLOGY CO LTD COMMON STOCK CNY 1,,,,,BTFRHT6,,,,308329.41,2666215.53,0.00%
Listed equities,4,SHANGHAI CONST A (HK-C),,,,,BP3R6J3,,,,666059.92,390557.45,0.00%
Listed equities,4,SHANGHAI INTL AI A(HK-C),,,,,BP3R4P5,,,,264158.62,1996095.19,0.00%
Listed equities,4,SHANGHAI PUDONG A (HK-C),,,,,BP3R2B7,,,,1107897.8,2522556.06,0.00%
Listed equities,4,SHANGRI-LA ASIA LTD COMMON STOCK HKD 1,,,,,6771032,,,,96057.68,105853.57,0.00%
Listed equities,4,SHELL,,,,,BP6MXD8,,,,62902.03,3150375.61,0.00%
Listed equities,4,SHENWAN HONGY A (HK-C),,,,,BD5CPV7,,,,554693.73,656648.25,0.00%
Listed equities,4,SHENZHEN AISIDI CO LTD COMMON STOCK CNY 1,,,,,BD5CF95,,,,382577.27,1377312.43,0.00%
Listed equities,4,SHENZHEN INOVANC A(HK-C),,,,,BD5CMN8,,,,229478.77,2974525.08,0.00%
Listed equities,4,SHENZHEN INTL HOLDINGS,,,,,BJVBTY1,,,,555481.09,837345.76,0.00%
Listed equities,4,SHENZHEN INVESTMENT,,,,,6535261,,,,1719279.74,311002.11,0.00%
Listed equities,4,SHENZHEN MINDRAY A(HK-C),,,,,BHQK864,,,,37702.61,2127342.36,0.00%
Listed equities,4,SHENZHEN TRANSSION HOLDINGS CO LTD COMMON STOCK CNY 1,,,,,BNR4NP1,,,,85128.36,1789466.78,0.00%
Listed equities,4,SHENZHOU INTERNATIONAL,,,,,B0MP1B0,,,,398729.63,5140054.66,0.01%
Listed equities,4,SHERWIN-WILLIAMS CO,,,,,2804211,,,,242866.88,133340450.3,0.18%
Listed equities,4,SHIN KONG FINL HLDGS,,,,,6452586,,,,878152.71,510490.29,0.00%
Listed equities,4,SHINHAN FINANCIAL GROUP,,,,,6397502,,,,74598.36,3899815.83,0.01%
Listed equities,4,SHINSEGAE CO (NEW),,,,,6805049,,,,1041.55,151978.85,0.00%
Listed equities,4,SHIONOGI & CO,,,,,6804682,,,,428873.92,9780226.4,0.01%
Listed equities,4,SHIZUOKA FINANCIAL GROUP INC COMMON STOCK JPY,,,,,BP38QJ6,,,,45666.77,602832.05,0.00%
Listed equities,4,SHOPIFY A,,,,,BX865C7,,,,314.94,54110.3,0.00%
Listed equities,4,SHOPIFY INC COMMON STOCK CAD,,,,,BXDZ9Z0,,,,572498.26,98318242.85,0.13%
Listed equities,4,SHOPRITE HOLDINGS,,,,,6801575,,,,31503.53,794102.55,0.00%
Listed equities,4,SHOUGANG FUSHAN RESOURCES GROUP LTD COMMON STOCK HKD 0,,,,,6354671,,,,1418923.1,740508.63,0.00%
Listed equities,4,SHRIRAM FINANCE,,,,,6802608,,,,22464.93,1224434.87,0.00%
Listed equities,4,SHUI ON LAND (CN),,,,,B16NHT7,,,,4518743.66,629491.76,0.00%
Listed equities,4,SIBANYE STILLWATER LTD ADR USD,,,,,BL8F9X9,,,,37401.58,199346.21,0.00%
Listed equities,4,SICHUAN CHANGHONG ELECTRIC CO LTD COMMON STOCK CNY 1,,,,,BP3R6X7,,,,740667.7,1581526.5,0.00%
Listed equities,4,SICHUAN EXPRESSWAY CO LTD COMMON STOCK HKD 1,,,,,6055877,,,,354311.11,260050.1,0.00%
Listed equities,4,SICHUAN KELUN-BIOTECH BIOPHARMACEUTICAL CO LTD COMMON STOCK,,,,,BPXZ192,,,,44108.86,1497647.42,0.00%
Listed equities,4,SIEMENS,,,,,5727973,,,,62009.96,19555323.75,0.03%
Listed equities,4,SIEMENS ENERGY,,,,,BMTVQK9,,,,13687.43,1153278.39,0.00%
Listed equities,4,SIGMA HEALTHCARE LTD,,,,,BF13K02,,,,28619430.63,74982908.24,0.10%
Listed equities,4,SILEX SYSTEMS LTD,,,,,6111735,,,,368522.67,1861039.5,0.00%
Listed equities,4,SIMS LTD,,,,,B0LCW75,,,,5816756.14,69103062.93,0.09%
Listed equities,4,SINGAPORE AIRLINES,,,,,6811734,,,,815545.45,6218130.33,0.01%
Listed equities,4,SINGAPORE TECH ENGR,,,,,6043214,,,,67161.64,370538.21,0.00%
Listed equities,4,SINGAPORE TELECOMMUNICATION LIMITED,,,,,B02PY11,,,,786485.44,2867921.01,0.00%
Listed equities,4,SINO BIOPHARMACEUTICAL,,,,,B00XSF9,,,,1831161.71,1218356.04,0.00%
Listed equities,4,SINO OCEAN GROUP HOLDING,,,,,B24CVP7,,,,2115696.06,108654.51,0.00%
Listed equities,4,SINOPHARM GROUP CO H,,,,,B3ZVDV0,,,,169030.31,748586.06,0.00%
Listed equities,4,SINOTRUK (HONG KONG),,,,,B296ZH4,,,,1636523.67,7758087.63,0.01%
Listed equities,4,SITC INTERNATIONAL HOLDINGS CO LTD COMMON STOCK HKD 0.1,,,,,B61X7R5,,,,6298.86,27110.04,0.00%
Listed equities,4,SITEMINDER LTD,,,,,BLH35X6,,,,1161320.29,7014374.56,0.01%
Listed equities,4,SK,,,,,B39Z8L3,,,,1513.22,218313.62,0.00%
Listed equities,4,SK HYNIX,,,,,6450267,,,,207574.81,39602823.91,0.05%
Listed equities,4,SK SQUARE CO,,,,,BMG3GS6,,,,17686.36,1538733.74,0.00%
Listed equities,4,SK TELECOM CO,,,,,6224871,,,,73716.21,4464306.35,0.01%
Listed equities,4,SK TELECOM CO LTD ADR USD,,,,,US78440P3064,,,,68461.3,2326456.86,0.00%
Listed equities,4,SKAND.ENSKILDA BANKEN A,,,,,4813345,,,,39475.77,873918.81,0.00%
Listed equities,4,SKF B,,,,,B1Q3J35,,,,185929.88,5642190.32,0.01%
Listed equities,4,SKYCITY ENTERTAINMENT GROUP,,,,,6151311,,,,14316146.36,18754151.73,0.02%
Listed equities,4,SKYWORKS SOLUTIONS,,,,,2961053,,,,89762.75,12856595.15,0.02%
Listed equities,4,SM INVESTMENTS,,,,,B068DB9,,,,5111.15,128297.11,0.00%
Listed equities,4,SM PRIME HOLDINGS,,,,,6818843,,,,416056.04,292164.86,0.00%
Listed equities,4,SMARTGROUP CORPORATION LTD,,,,,BNB5WS6,,,,2235835.59,17372442.51,0.02%
Listed equities,4,SMITH (A.O.) CORP,,,,,2816023,,,,3228.17,355638.11,0.00%
Listed equities,4,SMURFIT WESTROCK,,,,,BRK49M5,,,,5983.92,520542.66,0.00%
Listed equities,4,SNAM,,,,,7251470,,,,7649393.5,54716746.64,0.07%
Listed equities,4,SNAP-ON,,,,,2818740,,,,30216.44,16567676.29,0.02%
Listed equities,4,SNOWFLAKE INC COMMON STOCK USD 1,,,,,BN134B7,,,,6661.05,1661200.95,0.00%
Listed equities,4,SOCIEDAD QUIMICA Y MINERA DE CHILE SA ADR USD 1,,,,,2771122,,,,3844.23,225755.12,0.00%
Listed equities,4,SOCIETE GENERALE,,,,,5966516,,,,15395.21,699309.52,0.00%
Listed equities,4,SODEXO,,,,,7062713,,,,4969.8,661200.92,0.00%
Listed equities,4,SOGEFI SPA COMMON STOCK EUR 0.52,,,,,4820668,,,,31467.55,104624.49,0.00%
Listed equities,4,SOLVAR LTD,,,,,BNSMR30,,,,35439.09,52804.24,0.00%
Listed equities,4,SOLVENTUM CORP,,,,,BMTQB43,,,,83673.33,8927497.18,0.01%
Listed equities,4,SOMPO HOLDINGS,,,,,B62G7K6,,,,18896.59,799902.89,0.00%
Listed equities,4,SONGCHENG PERF A (HK-C),,,,,BD5CMV6,,,,1326855.76,2727502.64,0.00%
Listed equities,4,SONY GROUP CORP,,,,,6821506,,,,2197752.47,76092483.25,0.10%
Listed equities,4,SOUTH 32 (AU),,,,,BWSW5D9,,,,17233657.54,58594435.62,0.08%
Listed equities,4,SOUTHERN COMPANY (THE),,,,,2829601,,,,13934.2,1852642.48,0.00%
Listed equities,4,SOUTHERN COPPER CORP,,,,,2823777,,,,23726.22,3492159.49,0.00%
Listed equities,4,SPARK NEW ZEALAND LTD,,,,,6881500,,,,3379111.08,9089808.8,0.01%
Listed equities,4,SPORTS GEAR CO LTD COMMON STOCK TWD 10,,,,,BNBQ580,,,,566897.78,3351362.75,0.00%
Listed equities,4,SPORTS TOTO BHD COMMON STOCK MYR 0,,,,,6331566,,,,374086.4,201330.21,0.00%
Listed equities,4,SPOTIFY TECHNOLOGY,,,,,BFZ1K46,,,,162063,117102065.4,0.15%
Listed equities,4,SS&C TECHNOLOGIES HLDGS,,,,,B58YSC6,,,,120439.01,14740964.35,0.02%
Listed equities,4,SSE,,,,,790873,,,,345488.36,11209462.65,0.01%
Listed equities,4,ST JAMES'S PLACE,,,,,766937,,,,2106182.74,36979649.18,0.05%
Listed equities,4,STANDARD BANK GROUP,,,,,B030GJ7,,,,41735.46,792173.88,0.00%
Listed equities,4,STANDARD CHARTERED PLC USD,,,,,408284,,,,250908.96,5017458.47,0.01%
Listed equities,4,STANDARD CHARTERED PLC USD,,,,,6558484,,,,4763.52,94635.89,0.00%
Listed equities,4,STANMORE RESOURCES LTD,,,,,B4KDPZ6,,,,11346552.34,34153122.54,0.05%
Listed equities,4,STAR BULK CARRIERS CORP COMMON STOCK USD 0.01,,,,,BD6NYK1,,,,11671.8,281827.25,0.00%
Listed equities,4,STATE BANK OF INDIA,,,,,BSQCB24,,,,341666.11,5123918.14,0.01%
Listed equities,4,STATE STREET CORP,,,,,2842040,,,,167004.94,26474254.39,0.03%
Listed equities,4,STEADFAST GROUP LIMITED,,,,,BCT5FD7,,,,1418672.07,8228298.01,0.01%
Listed equities,4,STEALTHGAS INC COMMON STOCK USD 0.01,,,,,B0LX494,,,,69787.48,636839.63,0.00%
Listed equities,4,STEEL AUTHORITY OF INDIA LTD COMMON STOCK INR 10,,,,,6121499,,,,273204.5,583077.25,0.00%
Listed equities,4,STEEL DYNAMICS,,,,,2849472,,,,158866.02,29268911.59,0.04%
Listed equities,4,STELLANTIS,,,,,BMD8KX7,,,,1076427.09,22665450.79,0.03%
Listed equities,4,STRABAG SE COMMON STOCK EUR 0,,,,,B28DT41,,,,3999.78,264233.02,0.00%
Listed equities,4,STRANDLINE RESOURCES LTD COMMON STOCK AUD 0,,,,,BTD8GM7,,,,61590433.81,5851091.22,0.01%
Listed equities,4,STRAUMANN HOLDING AG COMMON STOCK CHF 0.01,,,,,BQ7ZV06,,,,2529.78,515104.16,0.00%
Listed equities,4,STRIKE ENERGY LIMITED,,,,,B01NQF4,,,,31775328.76,6672819.04,0.01%
Listed equities,4,SUBARU CORPORATION,,,,,6356406,,,,321242.08,9313168.92,0.01%
Listed equities,4,SUMITOMO ELECTRIC IND,,,,,6858708,,,,12755.2,374047.82,0.00%
Listed equities,4,SUMITOMO METAL MINING CO,,,,,6858849,,,,126922.11,4712672.17,0.01%
Listed equities,4,SUMITOMO MITSUI FINANCIAL GROUP INC ADR USD,,,,,2267513,,,,48045.37,1124408.42,0.00%
Listed equities,4,SUMITOMO MITSUI FINL GRP,,,,,6563024,,,,583589.77,22574558.03,0.03%
Listed equities,4,SUMITOMO MITSUI TRUST,,,,,6431897,,,,14329.92,543709.99,0.00%
Listed equities,4,SUMITOMO RUBBER IND,,,,,6858991,,,,43383.43,795168.09,0.00%
Listed equities,4,SUN ART RETAIL GROUP,,,,,B3MPN59,,,,1093062.68,563630.24,0.00%
Listed equities,4,SUN HUNG KAI PROPERTIES,,,,,6859927,,,,157039.45,2437452.33,0.00%
Listed equities,4,SUN PHARMACEUTICAL IND,,,,,6582483,,,,309469.62,11012876.34,0.01%
Listed equities,4,SUNAC CHINA HOLDINGS,,,,,B4XRPN3,,,,1188846.52,573470.81,0.00%
Listed equities,4,SUNCOR ENERGY,,,,,B3NB1P2,,,,8975.88,517206.22,0.00%
Listed equities,4,SUNCOR ENERGY INC COMMON STOCK CAD 0,,,,,B3NB0P5,,,,28003.18,1613750,0.00%
Listed equities,4,SUNCORP GROUP,,,,,6585084,,,,6456547.09,122738960.2,0.16%
Listed equities,4,SUNDRUG CO,,,,,6817895,,,,1306148.24,54014754.93,0.07%
Listed equities,4,SUNSHINE INSURANCE GROUP CO LTD COMMON STOCK HKD 1,,,,,BPCS4V5,,,,21330.02,12107.42,0.00%
Listed equities,4,SUNTORY BEVERAGE & FOOD,,,,,BBD7Q84,,,,2991.96,154140.07,0.00%
Listed equities,4,SUPER RETAIL GROUP LTD,,,,,B01C7R0,,,,751051.17,11400956.83,0.02%
Listed equities,4,SUPERLOOP LIMITED,,,,,BYPC6V1,,,,8735592.01,19130946.49,0.03%
Listed equities,4,SUZANO ON,,,,,B02GKC7,,,,13441.93,217108.24,0.00%
Listed equities,4,SUZUKI MOTOR CORP,,,,,6865504,,,,6850.01,126010.43,0.00%
Listed equities,4,SVENSKA HANDELSBANKEN AB ADR USD,,,,,B3F2FG2,,,,7834.21,64657.72,0.00%
Listed equities,4,SVENSKA HANDELSBK A,,,,,BXDZ9Q1,,,,31587.23,527289.16,0.00%
Listed equities,4,SVITZER GROUP A/S COMMON STOCK DKK 10,,,,,BPXW7F1,,,,3021.88,151945.49,0.00%
Listed equities,4,SWATCH GROUP NAM,,,,,7184736,,,,1141.67,65313.23,0.00%
Listed equities,4,SWEDBANK,,,,,4846523,,,,18543.07,591706.79,0.00%
Listed equities,4,SWISS LIFE HOLDING,,,,,7437805,,,,6068.96,7566928.5,0.01%
Listed equities,4,SWISS RE,,,,,B545MG5,,,,1966.03,459706.35,0.00%
Listed equities,4,SYDBANK AS COMMON STOCK DKK 10,,,,,B06JSP1,,,,9105.01,775959.29,0.00%
Listed equities,4,SYMBOTIC INC COMMON STOCK USD 0.0001,,,,,BPG82M8,,,,391297.26,14984507.77,0.02%
Listed equities,4,SYNCHRONY FINANCIAL,,,,,BP96PS6,,,,233832.74,24548377.53,0.03%
Listed equities,4,SYRAH RESOURCES LIMITED,,,,,B23HV20,,,,7399617.25,1516921.54,0.00%
Listed equities,4,SYSCO CORP,,,,,2868165,,,,774844.55,95687013.4,0.13%
Listed equities,4,T&D HOLDINGS,,,,,6744294,,,,250064.91,7466818.66,0.01%
Listed equities,4,T-MOBILE US,,,,,B94Q9V0,,,,53233.28,18977923.17,0.03%
Listed equities,4,TABCORP HOLDINGS,,,,,6873262,,,,83283160.03,47054985.41,0.06%
Listed equities,4,TAG Immobilien AG,,,,,5735631,,,,116368.47,2794755.3,0.00%
Listed equities,4,TAIWAN SAKURA CORP COMMON STOCK TWD 10,,,,,6874027,,,,285023.61,1173876.87,0.00%
Listed equities,4,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR USD,,,,,2113382,,,,195649.85,62406346.43,0.08%
Listed equities,4,TAIWAN SEMICONDUCTOR MFG,,,,,6889106,,,,7774256.52,411720758.9,0.54%
Listed equities,4,TAKEDA PHARMACEUTICAL,,,,,6870445,,,,35116.17,1508861.08,0.00%
Listed equities,4,TAL EDUCATION GROUP ADR,,,,,B4MGD82,,,,13352.59,216091.34,0.00%
Listed equities,4,TALABAT HOLDING PLC COMMON STOCK AED 0.04,,,,,BRPSDQ4,,,,3994626.54,2459128.9,0.00%
Listed equities,4,TANABE ENGINEERING CORP COMMON STOCK JPY,,,,,6899956,,,,2047.13,39404.46,0.00%
Listed equities,4,TARGA RESOURCES CORP,,,,,B55PZY3,,,,7627.58,2199020.54,0.00%
Listed equities,4,TATA CONSULTANCY,,,,,B01NPJ1,,,,256524.42,19816268.73,0.03%
Listed equities,4,TATA MOTORS,,,,,B611LV1,,,,1179680.64,16471936.53,0.02%
Listed equities,4,TAURON POLSKA ENERGIA SA COMMON STOCK PLN 5,,,,,B5P7L41,,,,494144.02,726301.06,0.00%
Listed equities,4,TE CONNECTIVITY PLC COMMON STOCK USD 0.01,,,,,BRC3N84,,,,350638.88,80967197.24,0.11%
Listed equities,4,TEBIAN ELEC APP A (HK-C),,,,,BP3R4H7,,,,835906.53,2356421.08,0.00%
Listed equities,4,TECH MAHINDRA,,,,,BWFGD63,,,,57694.07,1857041.37,0.00%
Listed equities,4,TECHNOLOGY ONE LTD,,,,,6302410,,,,3714421.82,116298547.3,0.15%
Listed equities,4,TECHTRONIC INDUSTRIES CO,,,,,B0190C7,,,,1478446.75,31508453.95,0.04%
Listed equities,4,TECK RESOURCES B,,,,,2879327,,,,106462.62,6967890.01,0.01%
Listed equities,4,TEIKOKU TSUSHIN KOGYO CO LTD COMMON STOCK JPY,,,,,6881027,,,,6141.39,160310.72,0.00%
Listed equities,4,TEL AVIV STOCK EXCHANGE LTD COMMON STOCK ILS,,,,,BK5HCP4,,,,242292.11,4536599.53,0.01%
Listed equities,4,TELE2 B,,,,,B97C733,,,,19480.03,311087.21,0.00%
Listed equities,4,TELEF BRASIL ON (NEW),,,,,B6XFBX3,,,,273307.76,3341842.36,0.00%
Listed equities,4,TELEFONICA BRASIL SA ADR USD,,,,,BMDB207,,,,35387.81,431523.77,0.00%
Listed equities,4,TELENOR,,,,,4732495,,,,13492.17,243483.95,0.00%
Listed equities,4,TELEPERFORMANCE,,,,,5999330,,,,29416.48,4089312.53,0.01%
Listed equities,4,TELIA CO,,,,,5978384,,,,1850806.31,8297474.98,0.01%
Listed equities,4,TELIA CO AB ADR USD,,,,,B3F2DW4,,,,32997.39,290988.84,0.00%
Listed equities,4,TELIA CO AB COMMON STOCK SEK 3.2,,,,,7520880,,,,200044.84,891617.51,0.00%
Listed equities,4,TELIX PHARMACEUTICALS LTD,,,,,BF7M092,,,,476242.5,11720327.91,0.02%
Listed equities,4,TELSTRA GROUP,,,,,6087289,,,,87821725.38,352165118.8,0.46%
Listed equities,4,TENAGA NASIONAL,,,,,6904612,,,,614554.95,3316363.16,0.00%
Listed equities,4,TENCENT HOLDINGS LI (CN),,,,,BMMV2K8,,,,1897090.16,164483208.6,0.22%
Listed equities,4,TENCENT HOLDINGS LTD ADR USD 0.00002,,,,,B3F2DZ7,,,,75574.55,6491245.7,0.01%
Listed equities,4,TERNIUM SA ADR USD 1,,,,,B0XGGY0,,,,2364.01,111031.9,0.00%
Listed equities,4,TERUMO CORP,,,,,6885074,,,,28581.1,899385.84,0.00%
Listed equities,4,TESCO,,,,,BLGZ986,,,,3759142.5,28005125.39,0.04%
Listed equities,4,TESLA,,,,,B616C79,,,,341528.78,222761821.3,0.29%
Listed equities,4,TEVA PHARMA IND ADR,,,,,2883878,,,,23038.88,820119.5,0.00%
Listed equities,4,TEXAS INSTRUMENTS,,,,,2885409,,,,235116.13,71205080.82,0.09%
Listed equities,4,TEXAS PACIFIC LAND CORP COMMON STOCK USD,,,,,BM99VY2,,,,78.74,140642.25,0.00%
Listed equities,4,TEXTRON,,,,,2885937,,,,102635.27,12679595.76,0.02%
Listed equities,4,TFI INTERNATIONAL,,,,,BDRXBF4,,,,41178.83,8982500.07,0.01%
Listed equities,4,TFI INTERNATIONAL INC COMMON STOCK CAD 0,,,,,BYPJP59,,,,1752.66,382406.04,0.00%
Listed equities,4,THAI BEVERAGE PCL COMMON STOCK SGD 1,,,,,B15F664,,,,1225791.72,790931.68,0.00%
Listed equities,4,THE A2 MILK COMPANY LTD,,,,,BWSRTS7,,,,10454654.16,60427901.04,0.08%
Listed equities,4,THE CIGNA GROUP,,,,,BHJ0775,,,,130219.57,58077739.01,0.08%
Listed equities,4,THE LOTTERY CORPORATION,,,,,BNRQW72,,,,31532354.07,155769829.1,0.21%
Listed equities,4,THERMO FISHER SCIENTIFIC,,,,,2886907,,,,191509.88,160912841.2,0.21%
Listed equities,4,TIAN DI SCIENCE A (HK-C),,,,,BP3R8L9,,,,370294.48,506362.42,0.00%
Listed equities,4,TIANFENG SEC A(HK-C),,,,,BK94886,,,,266520.69,264201.15,0.00%
Listed equities,4,TIANSHAN MATERIAL CO LTD COMMON STOCK CNY 1,,,,,BD5LV72,,,,38072.07,47681.36,0.00%
Listed equities,4,TIGERS POLYMER CORP COMMON STOCK JPY,,,,,6891305,,,,33541.45,254390.09,0.00%
Listed equities,4,TIM SA ON,,,,,BN71RB6,,,,695489.58,2632848.21,0.00%
Listed equities,4,TIM SA/BRAZIL ADR USD,,,,,BK531P5,,,,123459.31,2344959.27,0.00%
Listed equities,4,TIS INC COMMON STOCK JPY,,,,,B2Q4CR0,,,,389033.6,14940742.56,0.02%
Listed equities,4,TITAN COMPANY,,,,,6139340,,,,558317.16,34264589.01,0.05%
Listed equities,4,TJX COMPANIES,,,,,2989301,,,,188042.36,36691265.62,0.05%
Listed equities,4,TOAST INC COMMON STOCK USD 0.000001,,,,,BP6D7B7,,,,126440.25,7443668.21,0.01%
Listed equities,4,TOKIO MARINE HOLDINGS,,,,,6513126,,,,189438.34,11151489.07,0.01%
Listed equities,4,TOKYO ELECTRIC POWER CO,,,,,6895404,,,,29289.72,142978.52,0.00%
Listed equities,4,TOKYO ELECTRON,,,,,6895675,,,,1732.19,430529.58,0.00%
Listed equities,4,TOKYO GAS CO,,,,,6895448,,,,37242.03,1672541.13,0.00%
Listed equities,4,TOPPAN HOLDINGS,,,,,6897024,,,,131882.47,5704636.39,0.01%
Listed equities,4,TOPSPORTS INTERNATIONAL HOLDINGS LTD COMMON STOCK HKD 0.0000,,,,,BJRFW26,,,,1235531.09,765539.29,0.00%
Listed equities,4,TOTALENERGIES,,,,,B15C557,,,,373695.36,33355612.83,0.04%
Listed equities,4,TOYOTA INDUSTRIES CORP,,,,,6900546,,,,355019.74,46937964.99,0.06%
Listed equities,4,TOYOTA TSUSHO,,,,,6900580,,,,360373.77,10473565.38,0.01%
Listed equities,4,TPG TELECOM,,,,,BMB2257,,,,3217308.78,14445716.4,0.02%
Listed equities,4,TRADE DESK A,,,,,BD8FDD1,,,,480061.64,91127585.55,0.12%
Listed equities,4,TRANE TECHNOLOGIES,,,,,BK9ZQ96,,,,135531.09,80850209.41,0.11%
Listed equities,4,TRATON SE COMMON STOCK EUR,,,,,BK4PR10,,,,6910.64,322240.6,0.00%
Listed equities,4,TRAVEL + LEISURE CO COMMON STOCK USD 0.01,,,,,BMXYT16,,,,6568.93,535253.85,0.00%
Listed equities,4,TRAVELERS COS (THE),,,,,2769503,,,,42839.36,16667324.87,0.02%
Listed equities,4,TREASURY WINE ESTATES,,,,,B61JC67,,,,9574584.28,108480039.9,0.14%
Listed equities,4,TREND MICRO,,,,,6125286,,,,6771.28,596158.1,0.00%
Listed equities,4,TRENT,,,,,BDDRN32,,,,8070.79,1084578.68,0.00%
Listed equities,4,TRIP COM GROUP LTD ADR,,,,,BK1K3N2,,,,11702.53,1297740.19,0.00%
Listed equities,4,TRUE CORP PCL FOREIGN SH. THB 4,,,,,BQKRHQ7,,,,6386221.12,3357996.35,0.00%
Listed equities,4,TRUE CORP PCL NVDR THB 4,,,,,BQKRHP6,,,,94656.97,49772.43,0.00%
Listed equities,4,TRUIST FINANCIAL CORP,,,,,BKP7287,,,,283241.82,19844997.16,0.03%
Listed equities,4,TRYG,,,,,BXDZ972,,,,11169.46,379507.04,0.00%
Listed equities,4,TUAS LTD,,,,,BM94P78,,,,234431.97,1490987.32,0.00%
Listed equities,4,TUPRAS TURKIYE PETROL,,,,,B03MYT9,,,,93080.01,603287.59,0.00%
Listed equities,4,TURK HAVA YOLLARI,,,,,B03MYK0,,,,78957.28,1013407.44,0.00%
Listed equities,4,TURKCELL ILETISIM HIZMET,,,,,B03MYN3,,,,881768.88,3737561.46,0.00%
Listed equities,4,TURKIYE GARANTI BANKASI,,,,,B03MYP5,,,,113632.64,645667.71,0.00%
Listed equities,4,TURKIYE IS BANKASI C,,,,,B03MYS8,,,,725229.38,448517.77,0.00%
