Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,% Ownership,Units Held,Address,Value (AUD),Weighting (%)
2024-12-31,cbus,Balanced Growth,Listed equities,1,CJ CHEILJEDANG CORP,,,,,2504.39,,702011.07,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CJ CORP,,,,,14709.66,,1599293.83,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CK HUTCHISON HOLDINGS,,,,,56689.78,,489159.4,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CLARIANT,,,,,21245.28,,382040.6,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CLEANAWAY WASTE MANAGEMENT,,,,,106580222.3,,282437589.1,0.0037
2024-12-31,cbus,Balanced Growth,Listed equities,1,CLICKS GROUP,,,,,10165.58,,324630.62,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CLINUVEL PHARMACEUTICALS LIMITED,,,,,62680.36,,755925.19,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CLOUDFLARE A,,,,,497478.79,,86519447.35,0.0011
2024-12-31,cbus,Balanced Growth,Listed equities,1,CME GROUP,,,,,30573.11,,11467324.38,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,CMOC GROUP H,,,,,128604.89,,140382.94,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CNH INDUSTRIAL (US),,,,,7253008.34,,132724839.7,0.0018
2024-12-31,cbus,Balanced Growth,Listed equities,1,CO FOR COOPERATIVE INS,,,,,18028.29,,1143819.35,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COAL INDIA,,,,,93328.07,,676353.29,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COBRAM ESTATE OLIVES LTD COMMON STOCK AUD,,,,,1851335.7,,3980371.76,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,COCA COLA (THE),,,,,1332813.03,,134023967.3,0.0018
2024-12-31,cbus,Balanced Growth,Listed equities,1,COCA-COLA FEMSA SAB DE CV ADR USD 0,,,,,17718.4,,2229001.48,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COCA-COLA FEMSA UBL,,,,,1604786.25,,20192842.61,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,COCA-COLA HBC CDI,,,,,430565.17,,23793952.95,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,COCHLEAR,,,,,427457.26,,123911309.4,0.0016
2024-12-31,cbus,Balanced Growth,Listed equities,1,CODAN LIMITED,,,,,1101086.98,,17727500.32,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,COGNIZANT TECH SOLUTIONS,,,,,282271.79,,35058872.24,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,COLES,,,,,6460581.48,,122040384.1,0.0016
2024-12-31,cbus,Balanced Growth,Listed equities,1,COLGATE-PALMOLIVE,,,,,41221.66,,6052589.94,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,COLLINS FOODS LTD,,,,,4181102.89,,30354806.96,0.0004
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMCAST CORP A (NEW),,,,,1424452.72,,86343714.11,0.0011
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMMERCIAL BANK OF QATAR,,,,,49884.06,,96257.45,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMMERCIAL INTERNATIONAL BANK - EGYPT (CIB) GDR USD 10,,,,,242059.05,,579393.55,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMMONWEALTH BANK OF AUS,,,,,8367551.11,,1282327207.0,0.0169
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMPAL ELECTRONICS,,,,,707437.77,,1312165.63,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COMPASS GROUP,,,,,47856.41,,2576885.77,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONAGRA BRANDS,,,,,174045.49,,7800633.82,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONOCOPHILLIPS,,,,,430045.51,,68880906.25,0.0009
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONRAD ASIA ENERGY LTD CDI,,,,,2860012.76,,2574011.48,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONSTELLATION ENERGY,,,,,3192.52,,1153516.53,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONSTELLATION SOFTWARE,,,,,8241.28,,41137895.18,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONTAINER CORP OF INDIA,,,,,328366.33,,4881410.21,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONTEMPORARY AMP A(HK-C),,,,,622797.9,,36656798.0,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,CONTINENTAL,,,,,2051.07,,222353.02,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COPART,,,,,448916.12,,41610750.31,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,COREBRIDGE FINANCIAL,,,,,1155684.12,,55866309.76,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,CORECIVIC INC,,,,,24991.53,,877519.0,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CORONADO GLOBAL RESOURCES INC (CDI),,,,,1119741.82,,856602.5,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CORONADO GLOBAL RESOURCES INC CDI AUD,,,,,83986.11,,64249.38,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CORP INMOBILIARIA VESTA SAB DE CV ADR USD,,,,,88655.59,,3665643.53,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COSCO SHIP HLDG A (HK-C),,,,,190809.13,,654420.07,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COSCO SHIPPING HLDGS H,,,,,541786.18,,1441900.96,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COSCO SHIPPING INTERNATIONAL HONG KONG CO LTD COMMON STOCK H,,,,,325966.23,,288721.91,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COSCO SHIPPING SPECIALIZED CARRIERS CO LTD COMMON STOCK CNY,,,,,909162.32,,1468554.41,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COSTCO WHOLESALE CORP,,,,,96115.16,,142239255.3,0.0019
2024-12-31,cbus,Balanced Growth,Listed equities,1,COTERRA ENERGY,,,,,378397.18,,15608922.03,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,COUNTRY GARDEN HLDGS,,,,,8514298.25,,858594.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,COUPANG INC COMMON STOCK USD 0.0001,,,,,1860613.05,,66052289.06,0.0009
2024-12-31,cbus,Balanced Growth,Listed equities,1,COWAY,,,,,12167.77,,893077.1,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CP ALL PCL COMMON STOCK THB 1,,,,,71964.52,,190053.83,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CP ALL PCL FOREIGN SH. THB 1,,,,,5154297.63,,13612179.06,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,CP KANSAS CITY,,,,,724175.7,,84643934.02,0.0011
2024-12-31,cbus,Balanced Growth,Listed equities,1,CPFL ENERGIA ON,,,,,281799.59,,2327322.75,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CREDICORP,,,,,74614.15,,22092007.0,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,CREDIT AGRICOLE,,,,,352749.0,,7840518.45,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,CRH  (US),,,,,123623.87,,18473198.15,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,CROSS PLUS INC COMMON STOCK JPY,,,,,7873.58,,83019.78,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CROWDSTRIKE HLDGS A,,,,,5111.53,,2824776.77,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CRRC CORP H,,,,,86609.38,,90219.46,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CSE GLOBAL LTD COMMON STOCK SGD 0,,,,,594140.37,,291919.39,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CSL,,,,,3869245.65,,1089502189.0,0.0144
2024-12-31,cbus,Balanced Growth,Listed equities,1,CSX CORP,,,,,411252.42,,21434411.04,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,CTBC FINANCIAL HOLDING,,,,,243081.69,,468235.6,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CUMMINS,,,,,35061.05,,19740423.38,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,CUSCAL LTD COMMON STOCK AUD,,,,,6795402.81,,15357610.36,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,CVS HEALTH,,,,,134502.01,,9751748.77,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,CYBERARK SOFTWARE (USD),,,,,939.32,,505424.91,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CYBERPOWER SYSTEMS INC COMMON STOCK TWD 10,,,,,25982.82,,497293.36,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,CYFROWY POLSAT SA,,,,,43621.89,,241181.91,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,D'IETEREN GROUP COMMON STOCK EUR 0,,,,,909.4,,244412.91,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DABUR INDIA,,,,,448917.14,,4293728.82,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAI ICHI LIFE HOLDINGS,,,,,514617.21,,22397507.42,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAIICHI SANKYO CO,,,,,39604.11,,1771295.84,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAITO TRUST CONSTRUCTION,,,,,33384.77,,6029838.27,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAIWA SECURITIES GROUP,,,,,178966.48,,1927502.5,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DANAHER CORP,,,,,58852.65,,21819633.36,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,DANSKE BANK,,,,,14677.14,,670513.45,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAOU DATA CORP COMMON STOCK KRW 500,,,,,2461.4,,27436.48,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DARDEN RESTAURANTS,,,,,2568.36,,774428.63,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DASSAULT SYSTEMES,,,,,13742.55,,769956.26,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DATA#3 LIMITED,,,,,927756.43,,5928363.61,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DATADOG A,,,,,174318.71,,40229992.61,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,DATANG INTERNATIONAL POWER GENERATION CO LTD COMMON STOCK HK,,,,,1373152.41,,411129.63,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DAVITA HEALTHCARE PARTNR,,,,,27639.42,,6676047.35,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DB INSURANCE CO,,,,,42305.36,,4771341.27,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DBS GROUP HOLDINGS,,,,,205446.54,,10634198.53,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DE GREY MINING LTD,,,,,9609285.81,,16960389.46,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DECKERS OUTDOOR CORP COMMON STOCK USD 0.01,,,,,2283.34,,748967.42,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEEP YELLOW LIMITED,,,,,8911148.18,,10025041.7,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEERE & CO,,,,,51650.69,,35345871.01,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,DELL TECHNOLOGIES C,,,,,294298.69,,54776678.47,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DELTA ELECTRONICS,,,,,669076.14,,14190056.77,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DESCARTES SYSTEMS GROUP INC/THE COMMON STOCK CAD 0,,,,,1846.35,,338764.24,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DETERRA ROYALTIES LTD,,,,,7989906.78,,29722453.22,0.0004
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEUTSCHE BANK,,,,,1074848.43,,29912627.54,0.0004
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEUTSCHE BANK AG COMMON STOCK EUR 0,,,,,11079.7,,305110.11,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEUTSCHE POST,,,,,1502497.22,,85386864.61,0.0011
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEUTSCHE ROHSTOFF AG COMMON STOCK EUR,,,,,4785.56,,256916.5,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEUTSCHE TELEKOM,,,,,110064.78,,5318019.47,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEVELOP GLOBAL LTD,,,,,811037.88,,1897828.63,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEVON ENERGY CORP,,,,,1574.72,,83243.89,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEXCOM,,,,,335557.82,,42148642.04,0.0006
2024-12-31,cbus,Balanced Growth,Listed equities,1,DEYAAR DEVELOPMENT PJSC COMMON STOCK AED 1,,,,,1385830.45,,565503.31,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DFZQ-H COMMON STOCK HKD 1,,,,,592411.0,,623262.75,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DFZQ-H COMMON STOCK HKD 1,,,,,38313.54,,40308.84,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DGB FINANCIAL GROUP INC COMMON STOCK KRW 5000,,,,,12947.72,,116197.98,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DIAGEO,,,,,1027588.84,,52743924.78,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DICKER DATA LIMITED,,,,,274986.57,,2315386.95,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DICKS SPORTING GOODS,,,,,33411.54,,12349021.04,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DIDI GLOBAL A ADR,,,,,878832.05,,6486735.82,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DISCOVER FINANCIAL,,,,,5471.35,,1530811.8,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DISNEY (WALT),,,,,131753.34,,23694960.53,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOCUSIGN,,,,,79288.53,,11517742.48,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOLLAR TREE,,,,,319935.85,,38724045.23,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOLLARAMA,,,,,6302.01,,992795.29,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOMAIN HOLDINGS AUSTRALIA LTD,,,,,2371441.86,,5999747.9,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOMINION ENERGY,,,,,171485.0,,14917519.75,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOMINO'S PIZZA ENT,,,,,577940.52,,17014568.98,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOMINOS PIZZA,,,,,236.21,,160139.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DONG-A SOCIO HOLDINGS CO LTD COMMON STOCK KRW 5000,,,,,5058.78,,609396.09,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DONGKUK STEEL MILL CO LTD/NEW COMMON STOCK KRW 5000,,,,,23810.49,,208982.69,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOORDASH INC COMMON STOCK USD 0.00001,,,,,6550.03,,1774639.07,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOOSAN BOBCAT,,,,,28655.9,,1317285.57,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOUSHEN BEIJING EDUCATION & TECHNOLOGY INC COMMON STOCK CNY,,,,,781610.32,,1074008.3,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOVER CORP,,,,,50019.28,,15155644.23,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DOWNER EDI LTD,,,,,19162247.48,,100601799.3,0.0013
2024-12-31,cbus,Balanced Growth,Listed equities,1,DR ING HC F PORSCHE AG PREFERENCE,,,,,1378.66,,134701.98,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DR REDDY'S LABORATORIES,,,,,113624.59,,2976313.53,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DSV,,,,,118224.17,,40540467.81,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,DTE ENERGY,,,,,4960.36,,967395.52,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DUBAI ISLAMIC BANK,,,,,515059.72,,1605760.96,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,DUKE ENERGY CORP,,,,,80514.77,,14010596.92,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,DUPONT DE NEMOURS,,,,,507953.8,,62555886.53,0.0008
2024-12-31,cbus,Balanced Growth,Listed equities,1,EAGERS AUTOMOTIVE LTD,,,,,1225495.61,,14509868.0,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,EASTCOMPEACE TECHNOLOGY CO LTD COMMON STOCK CNY 1,,,,,431094.27,,989183.26,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EASTROC BEVERAGE GROUP CO LTD COMMON STOCK CNY 1,,,,,3385.64,,186177.77,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EBAY,,,,,267869.44,,26802086.23,0.0004
2024-12-31,cbus,Balanced Growth,Listed equities,1,EBOS GROUP LTD,,,,,1602203.87,,54458909.63,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EDWARDS LIFESCIENCES,,,,,294565.6,,35220368.78,0.0005
2024-12-31,cbus,Balanced Growth,Listed equities,1,EEKA FASHION HOLDINGS LTD COMMON STOCK HKD 0.01,,,,,389742.23,,700146.22,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EIFFAGE,,,,,43084.97,,6104720.16,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EL PUERTO DE LIVERPOOL SAB DE CV COMMON STOCK MXN 0,,,,,91991.12,,708413.62,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELDERS LTD,,,,,586298.67,,4197898.46,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELECTRICAL INDUSTRIES CO COMMON STOCK SAR 0.5,,,,,1874902.61,,5834905.47,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELECTRONIC ARTS,,,,,86011.78,,20323868.57,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELETROBRAS ON,,,,,243842.32,,2175765.09,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELEVANCE HEALTH,,,,,88747.06,,52876993.69,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELF BEAUTY INC COMMON STOCK USD 0.01,,,,,224846.62,,45593948.49,0.0006
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELMERA GROUP ASA COMMON STOCK NOK 0.3,,,,,69344.98,,376708.5,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ELVALHALCOR SA COMMON STOCK EUR 0.39,,,,,63283.11,,203209.07,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMAAR DEVELOPMENT PJSC COMMON STOCK AED 1,,,,,840802.65,,5065143.01,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMAAR PROPERTIES,,,,,5078483.84,,28695531.69,0.0004
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMART CO,,,,,7901.76,,549623.47,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMBOTELLADORA PREF B,,,,,824867.11,,4052263.26,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMCOR GROUP,,,,,2279.4,,1671033.41,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMECO HOLDINGS,,,,,5826778.74,,5331502.55,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMERA,,,,,7095.16,,428118.06,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMERALD RESOURCES NL,,,,,5547773.81,,18030264.88,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMERGING DISPLAY TECHNOLOGIES CORP COMMON STOCK TWD 10,,,,,987346.97,,1388709.3,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMERSON ELECTRIC CO,,,,,40889.86,,8184577.13,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMIRATES INTEGRATED TELECOMMUNICATIONS CO PJSC COMMON STOCK,,,,,55546.58,,182943.18,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMIRATES NBD BANK,,,,,1928233.36,,18187121.29,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMPIRE CO A,,,,,91653.99,,4517535.24,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMPRESAS CMPC,,,,,459631.25,,1165126.04,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMPRESAS COPEC,,,,,7766.5,,76673.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EMS-CHEMIE HOLDING,,,,,177.94,,193924.65,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENBRIDGE INC COMMON STOCK CAD 0,,,,,155460.69,,10653633.6,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENDEAVOUR GROUP,,,,,6196392.46,,26024848.35,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENDESA,,,,,26416.65,,917631.35,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENEL,,,,,6655806.72,,76651689.97,0.001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENEL AMERICAS,,,,,5766055.35,,817019.7,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENEL CHILE,,,,,17628066.53,,1646117.41,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENEOS HOLDINGS,,,,,63539.79,,539567.17,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENGIE,,,,,39437.19,,1009799.52,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENGRO FERTILIZERS LTD COMMON STOCK PKR 10,,,,,4596058.42,,5444948.38,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENI,,,,,601693.5,,13172523.38,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENLINK MIDSTREAM LLC,,,,,78623.21,,1796847.99,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENN ENERGY HOLDINGS,,,,,283085.53,,3287292.77,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENN NATURAL GAS A (HK-C),,,,,63320.91,,303761.11,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENPHASE ENERGY INC COMMON STOCK USD 0.00001,,,,,232282.43,,25766223.5,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENSUIKO SUGAR REFINING CO LTD COMMON STOCK JPY,,,,,48973.67,,159545.25,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENTERGY CORP,,,,,12562.39,,1538368.06,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ENVISTA HOLDINGS CORP COMMON STOCK USD 0.01,,,,,1809112.55,,56364016.94,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EOG RESOURCES,,,,,93225.55,,18456897.83,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,EPAM SYSTEMS,,,,,629.89,,237874.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EQT HOLDINGS LTD COMMON STOCK AUD 0,,,,,279528.69,,8944918.23,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EQUINOR,,,,,45296.71,,1709600.2,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EQUITABLE HOLDINGS,,,,,180967.16,,13786999.61,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,ERICSSON (LM) B,,,,,60321.07,,792507.41,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ERSTE GROUP BANK,,,,,55910.29,,5578649.01,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,ERSTE GROUP BANK AG COMMON STOCK EUR 0,,,,,844.84,,83429.78,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ESSENTIAL UTILITIES,,,,,12251.05,,718659.89,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ESSITY B,,,,,12704.81,,549149.61,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ESTEE LAUDER COS A,,,,,98511.87,,11929936.81,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,ETIHAD ETISALAT CO,,,,,12974.87,,297824.84,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,ETSY INC COMMON STOCK USD 0.001,,,,,198099.28,,16922346.7,0.0002
2024-12-31,cbus,Balanced Growth,Listed equities,1,EURAZEO,,,,,987.35,,118810.45,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EUROBANK HOLDINGS,,,,,541966.73,,2021303.38,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EUROPEAN METALS HOLDINGS LTD COMMON STOCK GBP,,,,,7451361.09,,1229474.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVA AIRWAYS CORP,,,,,1901469.65,,4154497.05,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVERBRIGHT SECURITIES CO LTD COMMON STOCK HKD 1,,,,,508861.73,,846422.73,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVERGREEN MARINE CORP,,,,,420965.97,,4666217.06,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVERTZ TECHNOLOGIES LTD COMMON STOCK CAD 0,,,,,10289.19,,145591.67,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVOLUTION AB COMMON STOCK SEK 0.003,,,,,3952.54,,492713.41,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVOLUTION MINING,,,,,10560879.03,,50797828.15,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EVT LTD,,,,,4694485.57,,53423245.83,0.0007000000000000001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXELON CORP,,,,,9971.1,,606173.44,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXOR NV COMMON STOCK,,,,,2025.08,,299906.45,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXPEDIA GROUP,,,,,71137.01,,21408316.6,0.0003
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXPEDITORS INTL OF WASH,,,,,40582.8,,7260528.47,0.0001
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXXARO RESOURCES,,,,,5008.38,,67709.47,0.0
2024-12-31,cbus,Balanced Growth,Listed equities,1,EXXON MOBIL CORP,,,,,214845.6,,37326885.35,0.0005
