AsAtDate,OptionName,Type,Name,Currency,SecurityIdentifier,UnitsHeld,Address,Ownership,Value,Weighting,ActualExposure,EffectOfExposure,TotalValue,TotalWeighting,TotalActualExposure
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BROOKFIELD ASSET MANAGEMENT LTD.,n/a,BAM CN,"11,621",n/a,n/a,"$1,017,417",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KOTAK MAHINDRA BANK LTD.,n/a,KMB IN,"30,150",n/a,n/a,"$1,015,894",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MALAYAN BANKING BHD.,n/a,MAY MK,"274,420",n/a,n/a,"$1,015,001",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BANK MANDIRI PERSERO TBK. PT,n/a,BMRI IJ,"1,773,310",n/a,n/a,"$1,014,315",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ASUSTEK COMPUTER, INC.",n/a,2357 TT,"33,416",n/a,n/a,"$1,014,103",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NUTRIEN LTD.,n/a,NTR CN,"14,030",n/a,n/a,"$1,013,320",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MARUTI SUZUKI INDIA LTD.,n/a,MSIL IN,"4,947",n/a,n/a,"$1,013,262",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AMPLITUDE ENERGY LTD.,n/a,AEL AU,"4,934,565",n/a,n/a,"$1,011,586",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ACUITY BRANDS, INC.",n/a,AYI US,"2,139",n/a,n/a,"$1,009,266",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BAYER AG,n/a,BAYN GR,"31,237",n/a,n/a,"$1,008,995",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ROGERS COMMUNICATIONS, INC.",n/a,RCIB CN,"20,331",n/a,n/a,"$1,008,947",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HENKEL AG & CO. KGAA,n/a,HEN3 GR,"7,122",n/a,n/a,"$1,008,864",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GRUPO MEXICO SAB DE CV,n/a,GMEXICOB MM,"130,943",n/a,n/a,"$1,006,242",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AUDINATE GROUP LTD.,n/a,AD8 AU,"135,374",n/a,n/a,"$1,003,116",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PUBLIC BANK BHD.,n/a,PBK MK,"608,469",n/a,n/a,"$1,002,199",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ARGENX SE,n/a,ARGXEUR X9,998,n/a,n/a,"$1,002,171",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EBOS GROUP LTD.,n/a,EBO NZ,"29,878",n/a,n/a,"$1,001,685",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ULTA BEAUTY, INC.",n/a,ULTA US,"1,425",n/a,n/a,"$1,000,619",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TOEI CO. LTD.,n/a,9605 JP,"16,484",n/a,n/a,"$992,717",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BEIERSDORF AG,n/a,BEI GR,"4,778",n/a,n/a,"$990,693",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FOMENTO ECONOMICO MEXICANO SAB DE CV,n/a,FEMSAUBD MM,"71,662",n/a,n/a,"$989,157",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MAGNA INTERNATIONAL, INC.",n/a,MG CN,"14,637",n/a,n/a,"$987,604",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KUAISHOU TECHNOLOGY,n/a,1024 HK,"114,670",n/a,n/a,"$985,877",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,DSM-FIRMENICH AG,n/a,DSFIR NA,"6,025",n/a,n/a,"$984,713",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,STAR ENTERTAINMENT GROUP LTD.,n/a,SGR AU,"5,179,406",n/a,n/a,"$984,087",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CARVANA CO.,n/a,CVNA US,"2,991",n/a,n/a,"$982,507",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COCA-COLA HBC AG,n/a,CCH LN,"17,773",n/a,n/a,"$982,116",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ZIMMER BIOMET HOLDINGS, INC.",n/a,ZBH US,"5,756",n/a,n/a,"$981,914",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CORPAY, INC.",n/a,CPAY US,"1,796",n/a,n/a,"$981,430",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"LIVE NATION ENTERTAINMENT, INC.",n/a,LYV US,"4,690",n/a,n/a,"$980,803",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,RELX PLC,n/a,REN NA,"13,405",n/a,n/a,"$980,195",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TELEFONICA SA,n/a,TEF SM,"148,742",n/a,n/a,"$979,378",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FERROVIAL SE,n/a,FER SM,"14,413",n/a,n/a,"$978,646",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HEINEKEN NV,n/a,HEIA NA,"8,493",n/a,n/a,"$975,795",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CARLISLE COS., INC.",n/a,CSL US,"1,636",n/a,n/a,"$974,732",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TECHTRONIC INDUSTRIES CO. LTD.,n/a,669 HK,"45,727",n/a,n/a,"$974,519",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"F5, INC.",n/a,FFIV US,"2,398",n/a,n/a,"$974,186",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PETROLEO BRASILEIRO SA,n/a,PETR3 BZ,"94,491",n/a,n/a,"$973,568",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CDW CORP.,n/a,CDW US,"3,460",n/a,n/a,"$972,524",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"POPULAR, INC.",n/a,BPOP US,"6,394",n/a,n/a,"$971,385",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BROOKFIELD CORP.,n/a,BN US,"10,468",n/a,n/a,"$971,242",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GWA GROUP LTD.,n/a,GWA AU,"400,645",n/a,n/a,"$969,562",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BUREAU VERITAS SA,n/a,BVI FP,"19,742",n/a,n/a,"$968,744",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ROBINHOOD MARKETS, INC.",n/a,HOOD US,"16,097",n/a,n/a,"$968,702",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SINGAPORE TELECOMMUNICATIONS LTD.,n/a,ST SP,"265,053",n/a,n/a,"$966,516",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BAWAG GROUP AG,n/a,BG AV,"7,121",n/a,n/a,"$966,417",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"METRO, INC.",n/a,MRU CN,"9,521",n/a,n/a,"$963,780",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ADVANCED INFO SERVICE PCL,n/a,ADVANCF TB,"70,852",n/a,n/a,"$963,275",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BANK HAPOALIM BM,n/a,POLI IT,"49,314",n/a,n/a,"$962,256",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PING AN BANK CO. LTD.,n/a,000001 C2,"371,633",n/a,n/a,"$962,112",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MACQUARIE TECHNOLOGY GROUP LTD.,n/a,MAQ AU,"10,873",n/a,n/a,"$960,249",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZENKOKU HOSHO CO. LTD.,n/a,7164 JP,"16,815",n/a,n/a,"$958,036",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TERADYNE, INC.",n/a,TER US,"4,706",n/a,n/a,"$957,060",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"JOBY AVIATION, INC.",n/a,JOBY US,"72,824",n/a,n/a,"$956,246",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"EXELIXIS, INC.",n/a,EXEL US,"17,771",n/a,n/a,"$955,789",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BANK RAKYAT INDONESIA PERSERO TBK. PT,n/a,BBRI IJ,"2,317,929",n/a,n/a,"$949,016",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TYLER TECHNOLOGIES, INC.",n/a,TYL US,"1,016",n/a,n/a,"$946,517",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FLEX LTD.,n/a,FLEX US,"15,223",n/a,n/a,"$943,888",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CONAGRA BRANDS, INC.",n/a,CAG US,"21,052",n/a,n/a,"$943,545",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UNITED MICROELECTRONICS CORP.,n/a,2303 TT,"444,515",n/a,n/a,"$942,746",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WEST FRASER TIMBER CO. LTD.,n/a,WFG CN,"6,736",n/a,n/a,"$942,197",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"HOLOGIC, INC.",n/a,HOLX US,"8,081",n/a,n/a,"$940,965",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"RPM INTERNATIONAL, INC.",n/a,RPM US,"4,725",n/a,n/a,"$939,029",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KONE OYJ,n/a,KNEBV FH,"11,919",n/a,n/a,"$936,869",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COMMERZBANK AG,n/a,CBK GR,"35,568",n/a,n/a,"$935,399",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MOLINA HEALTHCARE, INC.",n/a,MOH US,"1,989",n/a,n/a,"$935,236",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"DOLLAR TREE, INC.",n/a,DLTR US,"7,723",n/a,n/a,"$934,725",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COCA-COLA EUROPACIFIC PARTNERS PLC,n/a,CCEP US,"7,529",n/a,n/a,"$934,001",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BATH & BODY WORKS, INC.",n/a,BBWI US,"14,913",n/a,n/a,"$933,827",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HEICO CORP.,n/a,HEI US,"2,431",n/a,n/a,"$933,324",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CENTRICA PLC,n/a,CNA LN,"344,075",n/a,n/a,"$929,835",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CREDICORP LTD.,n/a,BAP US,"3,138",n/a,n/a,"$929,307",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UNIVERSAL MUSIC GROUP NV,n/a,UMG NA,"22,468",n/a,n/a,"$928,892",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UNITED UTILITIES GROUP PLC,n/a,UU LN,"43,662",n/a,n/a,"$928,671",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JULIUS BAER GROUP LTD.,n/a,BAER SW,"8,878",n/a,n/a,"$928,054",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MANHATTAN ASSOCIATES, INC.",n/a,MANH US,"2,122",n/a,n/a,"$926,322",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WAL-MART DE MEXICO SAB DE CV,n/a,WALMEX MM,"216,878",n/a,n/a,"$924,701",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BROWN & BROWN, INC.",n/a,BRO US,"5,610",n/a,n/a,"$924,441",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CAPITEC BANK HOLDINGS LTD.,n/a,CPI SJ,"3,430",n/a,n/a,"$920,147",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TERNA - RETE ELETTRICA NAZIONALE,n/a,TRN IM,"72,158",n/a,n/a,"$919,593",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SEADRILL LTD.,n/a,SDRL US,"14,563",n/a,n/a,"$915,685",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CYBERARK SOFTWARE LTD.,n/a,CYBR US,"1,702",n/a,n/a,"$915,501",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MALAYSIA AIRPORTS HOLDINGS BHD.,n/a,MAHB MK,"239,319",n/a,n/a,"$914,562",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AUSSIE BROADBAND LTD.,n/a,ABB AU,"255,211",n/a,n/a,"$913,658",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TRANSUNION,n/a,TRU US,"6,096",n/a,n/a,"$912,824",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CURTISS-WRIGHT CORP.,n/a,CW US,"1,593",n/a,n/a,"$912,623",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HONGKONG & SHANGHAI HOTELS LTD.,n/a,45 HK,"704,134",n/a,n/a,"$910,633",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KEYERA CORP.,n/a,KEY CN,"18,424",n/a,n/a,"$909,564",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ROYAL GOLD, INC.",n/a,RGLD US,"4,270",n/a,n/a,"$909,239",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"FIRST CITIZENS BANCSHARES, INC.",n/a,FCNCA US,266,n/a,n/a,"$908,266",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHIONOGI & CO. LTD.,n/a,4507 JP,"39,802",n/a,n/a,"$907,660",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CNO FINANCIAL GROUP, INC.",n/a,CNO US,"15,099",n/a,n/a,"$907,387",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CSOP NIKKEI 225 INDEX ETF,n/a,3153 HK,"54,874",n/a,n/a,"$907,044",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,RENESAS ELECTRONICS CORP.,n/a,6723 JP,"43,042",n/a,n/a,"$905,252",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FOX CORP.,n/a,FOXA US,"11,528",n/a,n/a,"$904,512",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JAPAN PETROLEUM EXPLORATION CO. LTD.,n/a,1662 JP,"77,513",n/a,n/a,"$904,135",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BERKSHIRE HATHAWAY, INC.",n/a,BRKA US,1,n/a,n/a,"$902,975",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"DOMINO'S PIZZA, INC.",n/a,DPZ US,"1,331",n/a,n/a,"$902,046",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,REALTEK SEMICONDUCTOR CORP.,n/a,2379 TT,"32,232",n/a,n/a,"$901,939",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AJINOMOTO CO., INC.",n/a,2802 JP,"13,587",n/a,n/a,"$900,872",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"EPAM SYSTEMS, INC.",n/a,EPAM US,"2,385",n/a,n/a,"$900,444",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ESTEE LAUDER COS., INC.",n/a,EL US,"7,410",n/a,n/a,"$897,353",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INFORMA PLC,n/a,INF LN,"55,542",n/a,n/a,"$897,000",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AENA SME SA,n/a,AENA SM,"2,716",n/a,n/a,"$896,820",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SYMRISE AG,n/a,SY1 GR,"5,222",n/a,n/a,"$896,516",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"IA FINANCIAL CORP., INC.",n/a,IAG CN,"5,981",n/a,n/a,"$895,581",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GEBERIT AG,n/a,GEBN SW,977,n/a,n/a,"$895,177",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"NATERA, INC.",n/a,NTRA US,"3,498",n/a,n/a,"$894,359",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NVENT ELECTRIC PLC,n/a,NVT US,"8,119",n/a,n/a,"$893,821",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"HEADWATER EXPLORATION, INC.",n/a,HWX CN,"120,327",n/a,n/a,"$893,199",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,IMPALA PLATINUM HOLDINGS LTD.,n/a,IMP SJ,"118,488",n/a,n/a,"$889,927",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EMIRATES TELECOMMUNICATIONS GROUP CO. PJSC,n/a,EAND UH,"123,938",n/a,n/a,"$889,409",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KUWAIT FINANCE HOUSE KSCP,n/a,KFH KK,"227,492",n/a,n/a,"$889,067",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"OMNICOM GROUP, INC.",n/a,OMC US,"6,384",n/a,n/a,"$887,171",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SGS SA,n/a,SGSN SW,"5,476",n/a,n/a,"$886,996",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TENARIS SA,n/a,TEN IM,"29,257",n/a,n/a,"$884,168",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"JONES LANG LASALLE, INC.",n/a,JLL US,"2,163",n/a,n/a,"$884,136",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"EAST WEST BANCORP, INC.",n/a,EWBC US,"5,710",n/a,n/a,"$883,092",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BUILDERS FIRSTSOURCE, INC.",n/a,BLDR US,"3,821",n/a,n/a,"$882,021",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CREDIT AGRICOLE SA,n/a,ACA FP,"39,495",n/a,n/a,"$877,843",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AGRICULTURAL BANK OF CHINA LTD.,n/a,1288 HK,"952,587",n/a,n/a,"$877,416",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NITTO DENKO CORP.,n/a,6988 JP,"31,778",n/a,n/a,"$875,234",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PETRONET LNG LTD.,n/a,PLNG IN,"133,965",n/a,n/a,"$874,943",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ROLLINS, INC.",n/a,ROL US,"11,664",n/a,n/a,"$873,170",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAMPO OYJ,n/a,SAMPO FH,"13,220",n/a,n/a,"$870,722",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BUNZL PLC,n/a,BNZL LN,"13,036",n/a,n/a,"$869,090",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FOXTONS GROUP PLC,n/a,FOXT LN,"621,716",n/a,n/a,"$867,737",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WIPRO LTD.,n/a,WPRO IN,"152,340",n/a,n/a,"$867,494",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JAZZ PHARMACEUTICALS PLC,n/a,JAZZ US,"4,350",n/a,n/a,"$865,160",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,POWER CORP. OF CANADA,n/a,POW CN,"17,178",n/a,n/a,"$865,015",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"MATTEL, INC.",n/a,MAT US,"30,138",n/a,n/a,"$863,020",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EAST JAPAN RAILWAY CO.,n/a,9020 JP,"30,031",n/a,n/a,"$862,610",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASICS CORP.,n/a,7936 JP,"26,962",n/a,n/a,"$861,712",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HOKUETSU CORP.,n/a,3865 JP,"54,816",n/a,n/a,"$861,349",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAGE GROUP PLC,n/a,SGE LN,"33,428",n/a,n/a,"$860,763",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TELEDYNE TECHNOLOGIES, INC.",n/a,TDY US,"1,147",n/a,n/a,"$860,079",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TOLL BROTHERS, INC.",n/a,TOL US,"4,214",n/a,n/a,"$857,210",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PEARSON PLC,n/a,PSON LN,"32,996",n/a,n/a,"$855,651",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CELLNEX TELECOM SA,n/a,CLNX SM,"16,733",n/a,n/a,"$853,823",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BEST BUY CO., INC.",n/a,BBY US,"6,156",n/a,n/a,"$852,946",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,STERIS PLC,n/a,STE US,"2,568",n/a,n/a,"$852,546",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BRIDGESTONE CORP.,n/a,5108 JP,"15,438",n/a,n/a,"$847,223",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SUN HUNG KAI PROPERTIES LTD.,n/a,16 HK,"54,384",n/a,n/a,"$844,110",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAYONA MINING LTD.,n/a,SYA AU,"31,262,779",n/a,n/a,"$844,095",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CBOE GLOBAL MARKETS, INC.",n/a,CBOE US,"2,673",n/a,n/a,"$843,704",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AMCOR PLC,n/a,AMCR US,"55,475",n/a,n/a,"$843,128",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"FIRST SOLAR, INC.",n/a,FSLR US,"2,961",n/a,n/a,"$842,685",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"LENNOX INTERNATIONAL, INC.",n/a,LII US,855,n/a,n/a,"$841,156",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"UNIVERSAL HEALTH SERVICES, INC.",n/a,UHS US,"2,899",n/a,n/a,"$840,121",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BP PLC,n/a,BP LN,"105,680",n/a,n/a,"$840,104",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASOS PLC,n/a,ASC LN,"93,114",n/a,n/a,"$838,526",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GENMAB AS,n/a,GMAB DC,"2,504",n/a,n/a,"$838,340",0.00%,,,,,
