Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting (%)
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HONG LEONG FINANCIAL GROUP BERHAD,,6436450,,"134,991",,,902044.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HONGKONG & SHANGHAI HO,,6436386,,"7,036,316",,,9099826.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HONGKONG LAND HOLDINGS LTD ORD USD0.10(S,,6434915,,"17,482",,,125645.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HORIZON ROBOTICS INC,,KYG4602S1057 (ISIN),,"11,198,310",,,8382091.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HORMEL FOODS CORP COM USD0.0586,,2437264,,"3,610",,,182882.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOSHIZAKI CORPORATION,,B3FF8W8,,271,,,17461.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOSIDEN CORP HOSIDEN CORP,,6439813,,"123,509",,,2934599.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOSKEN CONS INVESTMENTS LTD ZAR0.25,,6439738,,"1,192,598",,,16740517.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOST HOTELS & RESORTS INC COM STK USD0.0,,2567503,,"6,428",,,181891.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOTEL PROPERTY INVESTMENTS HPI,,BGSHGN9,,"316,206",,,1185773.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOULIHAN LOKEY INC HLI,,BYQ3PM7,,"49,844",,,13980195.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOWDEN JOINERY GROUP PLC,,557681,,"364,109",,,5844205.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOWMET AEROSPACE INC,,BKLJ8V2,,"189,790",,,33525561.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOYA CORP,,6441506,,"204,170",,,41576541.0,0.05
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HOYUAN GREEN ENERGY CO LTD-A,,BK94808,,"93,614",,,334666.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HP INC,,BYX4D52,,"10,331",,,544454.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HSBC HOLDINGS ORD SHS,,540528,,"188,168",,,2989011.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUA HONG SEMICONDUCTOR LTD,,BRB3857,,"816,742",,,3676546.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUATAI SECURITIES CO LTD-A,,BP3R3B4,,"3,888,861",,,15049004.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUAXIA BANK CO LTD-A,,BP3R2T5,,"5,585,327",,,9842390.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUB24 LTD,,BD4T5X1,,"676,210",,,47064211.0,0.06
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUBBELL INC -CL B,,BDFG6S3,,576,,,389865.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUBSPOT INC HUBS,,BR4T3B3,,"15,347",,,17270678.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HULIC CO LTD,,6805317,,"10,851",,,152768.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUMANA INC,,2445063,,"1,193",,,488891.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUNDSUN ELECTRONIC CO LTD-A,,BP3R6B5,,"93,537",,,575981.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUNT J B TRANS COM,,2445416,,973,,,268166.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HUNTINGTON BANCSHARES COM,,2445966,,"16,013",,,420792.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HYATT HOTELS CORP - CL A COM USD0.01 CLA,,B5B82X4,,691,,,175132.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HYDRO ONE LTD H,,BYYXJY9,,"2,830",,,140706.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HYGON INFORMATION TECHNOLO-A,,BQZDHW6,,"30,857",,,1016864.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,HYUNDAI GLOVIS CO LTD,,B0V3XR5,,"86,178",,,11166000.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IA FINANCIAL CORP INC,,BJ2ZH37,,597,,,89452.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IBERDROLA SA,,B288C92,,"57,207",,,1272485.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ICHIGO INC,,6549767,,"3,452,320",,,13340153.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ICICI BANK LTD,,BSZ2BY7,,"3,227,163",,,78025640.0,0.1
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ICON PLC,,B94G471,,"226,729",,,76794511.0,0.09
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IDEMITSU KOSAN CO LTD NPV,,B1FF8P7,,"4,871",,,51838.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IDEX CORP USD0.01,,2456612,,615,,,207802.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IDEXX LABORATORIES INC COM USD0.10,,2459202,,"17,803",,,11887806.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IDP EDUCATION LTD IEL,,BDB6DD1,,"6,648,035",,,83964682.0,0.1
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IGM FINANCIAL INC,,2469375,,108,,,5563.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IGO LTD,,6439567,,"13,632,981",,,65029320.0,0.08
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IHEARTMEDIA INC - CLASS A IHTM,,BJVR9Y9,,414,,,1324.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ILLINOIS TOOL WKS INC COM,,2457552,,"2,865",,,1173278.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ILLUMINA INC COM USD0.01,,2613990,,"1,319",,,284705.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ILUKA RESOURCES LIMITED NPV,,6957575,,"4,115,224",,,20781882.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMCD GROUP NV IMCD,,BNCBD46,,427,,,102591.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMDEX LIMITED NPV,,6462154,,"1,092,725",,,2535123.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMPALA PLATINUM HOLDINGS LTD ZAR0.025,,B1FFT76,,"1,442,519",,,10834266.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMPEDIMED LTD NPV,,B282M83,,"55,631,449",,,2892835.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMPERIAL BRANDS PLC,,454492,,"144,735",,,7474343.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IMPERIAL OIL LTD COM NEW,,2454241,,"24,587",,,2446104.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INCITEC PIVOT LTD NPV,,6673042,,"41,456,562",,,121467727.0,0.15
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INCYTE GENOMICS INC COM,,2471950,,"2,324",,,259229.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDITEX,,BP9DL90,,"98,332",,,8163575.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDOCEMENT TUNGGAL PRAKARSA TBK,,6454861,,"23,275,791",,,17283896.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDOSAT TBK,,B00FYK2,,"8,033,692",,,1999274.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDRAPRASTHA GAS LTD,,BD9PXD0,,"2,800,309",,,21957386.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDUSTRIAL BANK CO LTD -A,,BP3R295,,"731,722",,,3084331.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDUSTRIVARDEN AB-A SHS INDUA,,B1VSK10,,143,,,7289.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDUSTRIVARDEN AB-C SHS SER'C'NPV,,B1VSK54,,"4,181",,,213346.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INDUTRADE AB NPV,,B0LDBX7,,"1,975",,,79962.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFINEON TECHNOLOGIES AG,,5889505,,"448,031",,,23528365.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFOMEDIA LIMITED INFOMEDIA LIMITED,,6268095,,"478,054",,,736203.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFORMA GROUP PLC INFORMA GROUP PLC,,BMJ6DW5,,"21,493",,,347114.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFOSYS LTD,,2398822,,"532,991",,,18869682.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFRASTRUTTURE WIRELESS ITAL INW,,BZ0P4R4,,"3,350",,,54986.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFRATIL LTD,,6459286,,"7,214",,,82253.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INFRATIL LTD IFT,,B6923R6,,"1,276,168",,,14765265.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ING GROEP NV-CVA,,BZ57390,,"31,534",,,797940.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INGENIA COMMUNITIES GROUP,,B84GSC7,,"118,285",,,541744.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INGERSOLL-RAND INC,,BL5GZ82,,"3,849",,,562365.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INGHAMS GROUP LTD ING,,BZCNHW2,,"823,429",,,2618504.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INNER MONGOLIA MENGDIAN HU-A,,BP3R723,,"1,832,498",,,1745625.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INNER MONGOLIA YILI INDUS-A,,BP3R2V7,,"500,920",,,3325883.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INPEX CORP,,B10RB15,,"10,112",,,204780.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INSIGNIA FINANCIAL LTD,,6714394,,"42,348,917",,,150338656.0,0.18
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INSPUR ELECTRONIC INFORMAT-A,,BD5CLB9,,"75,286",,,859281.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INSULET CORP COM STK USD0.001,,B1XGNW4,,709,,,299136.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INSURANCE AUSTRALIA GROUP SHS,,6271026,,"14,381,174",,,121664736.0,0.15
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTACT FINANCIAL CORP,,B04YJV1,,"1,728",,,507869.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTEL CORP,,2463247,,"42,651",,,1381159.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTELLIGENT MONITORING GROUP,,BMF19D7,,"5,528,051",,,3095708.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERACTIVE BROKERS GRO-CL A COM STK CLA,,B1WT4X2,,"75,189",,,21454730.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERCONTINENTAL EXCHANGE INC,,BFSSDS9,,"5,718",,,1376085.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERCONTINENTAL HOTELS GROU,,BHJYC05,,"2,624",,,528401.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERFOR CORPORATION,,BMJ71W4,,"16,994",,,320432.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERGAL DIAGNOSTICS LTD,,BYV2ZK7,,"5,168,908",,,15041523.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERNATIONAL BUSINESS COM,,2005973,,"9,101",,,3231228.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERNATIONAL FLAVORS& COM,,2464165,,"2,066",,,282155.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERNATIONAL SEAWAYS INC-WI,,BYX60M4,,"214,276",,,12438174.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERPUBLIC GROUP COS COM,,2466321,,"5,350",,,242107.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTERTEK GROUP PLC ORD GBP0.01,,3163836,,"1,816",,,173712.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTESA SANPAOLO,,4076836,,"140,300",,,906437.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTL CONSOLIDATED AIRLINE-DI,,B5M6XQ7,,"668,337",,,4081368.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTL PAPER CO COM,,2465254,,"4,692",,,407843.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTUIT INC,,2459020,,"76,358",,,77510988.0,0.09
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INTUITIVE SURGICAL INC COM USD0.001,,2871301,,"104,602",,,88182417.0,0.11
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INVESTMENT AB LATOUR-B SHS,,BZ404X1,,"-2,555",,,-103031.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INVESTOR AB-B SHS,,BMV7PQ4,,"160,074",,,6848802.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,INVITATION HOMES INC,,BD81GW9,,"5,349",,,276201.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IPD GROUP LTD,,BP9SCC5,,"1,038,293",,,4018193.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IPERIONX LTD,,BMCB2H5,,"1,726,359",,,9494976.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IPH LTD IPH,,BS7K5S1,,"842,716",,,4238861.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IPSEN EUR1,,B0R7JF1,,151,,,28043.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IQVIA HOLDINGS INC,,BDR73G1,,"93,628",,,29716171.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IRESS MARKET TECHNOLOGY LTD NPV,,6297497,,"3,903,080",,,36337671.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IRON MTN INC PA COM,,BVFTF03,,"3,124",,,530329.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ISRAEL DISCOUNT BANK-A ILS0.10 SER'A',,6451271,,-929,,,-10266.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ISUZU MOTORS LTD COM,,6467104,,"4,903",,,108752.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ITAU UNIBANCO HLDNG-PREF ADR,,2849739,,"3,576,672",,,28652656.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ITC LTD,,B0JGGP5,,"1,432,532",,,13070206.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ITOCHU CORP ORD,,6467803,,"68,058",,,5477862.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ITT INC,,BZBY209,,"88,354",,,20389203.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,IVANHOE MINES LTD-CL A IVN,,BD73C40,,"91,462",,,1752282.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,J P MORGAN CHASE & CO COM,,2190385,,"74,663",,,28906592.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JABIL INC,,2471789,,"1,273",,,295871.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JACK HENRY & ASSOCIATES INC COM USD0.01,,2469193,,"64,012",,,18123781.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAFRON BIOMEDICAL CO LTD-A,,BFY8H03,,"17,263",,,111426.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAMES HARDIE INDUSTRIES PLC,,B60QWJ2,,"3,698,617",,,185189762.0,0.23
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN AIRLINES COMPANY LTD NPV,,B8BRV46,,"4,353",,,111511.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN ELEVATOR SERVICE HOLDI 6544,,BF0QWT5,,"28,567",,,856071.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN EXCHANGE GROUP INC,,6743882,,"7,093",,,129014.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN PETROLEUM EXPLORATION SHS,,6711696,,"757,171",,,8831853.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN POST BANK CO LTD 7182,,BYT8165,,"11,701",,,179717.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN POST HOLDINGS CO LTD 6178,,BYT8143,,"23,855",,,365405.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN POST INSURANCE CO LTD 7181,,BYT8154,,673,,,20097.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN REAL ESTATE INVESTMENT,,6397580,,122,,,134769.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JAPAN TOBACCO INC,,6474535,,"10,160",,,426006.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JARDINE MATHESON HLDGS ORD,,6472119,,"144,085",,,9534297.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JB HI-FI LTD NPV,,6702623,,"394,463",,,36558876.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JD SPORTS FASHION,,BM8Q5M0,,"12,093",,,23459.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JD.COM INC - CL A,,BKPQZT6,,"1,335,502",,,37764245.0,0.05
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JD.COM INC-ADR,,BMM27D9,,"181,518",,,10164317.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JDE PEET'S BV JDEP,,BMC4ZZ3,,"3,738",,,103351.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JEFFERIES FINANCIAL GROUP IN,,BG0Q4Z2,,"198,478",,,25132277.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JERONIMO MARTINS,,B1Y1SQ7,,"6,002",,,185198.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JFE HOLDINGS INC NPV,,6543792,,"6,457",,,118079.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JIANGSU CHANGJIANG ELECTRONI,,BP3RCQ2,,"491,794",,,4420806.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JIANGSU HENGRUI MEDICINE C-A,,BP3R369,,"154,922",,,1564395.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JIANGSU PHOENIX PUBLISH-A,,BP3R5F2,,"717,273",,,1820999.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOBY AVIATION INC,,BMCRLL0,,"1,005,155",,,13198591.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOHN KEELLS HOLDINGS PLC NPV,,6475538,,"145,790,243",,,18162570.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOHNS LYNG GROUP LTD,,BYPHBX3,,"8,756",,,32748.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOHNSON & JOHNSON COM,,2475833,,"222,622",,,51999610.0,0.06
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOHNSON CONTROLS INTERNATION,,BY7QL61,,"6,063",,,772953.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOHNSON ELECTRIC HLDGS,,BP4JH17,,"1,453,627",,,3294405.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JOINCARE PHARMACEUTICAL GR-A,,BP3RBV0,,"795,145",,,1971468.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JUDO CAPITAL HOLDINGS LTD,,BMW7F41,,"7,366,865",,,13407694.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JULIUS BAER GROUP LTD,,B4R2R50,,"2,489",,,260182.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JUMBO INTERACTIVE LTD JUMBO INTERACTIVE,,6524474,,"106,313",,,1479877.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,JUNIPER NETWORKS INC COM,,2431846,,"2,975",,,179975.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KAJIMA CORP,,6481320,,"4,967",,,147064.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KANSAI ELECTRIC POWER,,6483489,,"7,427",,,133842.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KANSAI PAINT CO LTD,,6483746,,"955,058",,,22211424.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KAO CORP,,6483809,,"4,768",,,312995.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KAR AUCTION SERVICES INC COM USD0.01,,B4Y1MH7,,"1,053,981",,,33773693.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KAROON ENERGY LTD,,B00SV00,,"6,252,166",,,8690511.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KASIKORNBANK PCL (ALIEN MKT),,6888794,,"4,019,448",,,29608269.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KAWASAKI KISEN KAISHA LTD NPV,,6484686,,"7,011",,,162434.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KBC CORP LTD-A,,IE000S9YS762 (ISIN),,"132,967",,,616058.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,KDDI CORP,,6248990,,"43,964",,,2278059.0,0.0
