Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARBA,Balanced,Equity,Listed,,Toyota Boshoku Corp,Name,,,6900591,37012,Japan,,,780887.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Toyota Industries Corp,Name,,,6900546,6628,Japan,,,876297.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Toyota Motor Corp,Name,,,6900643,1278610,Japan,,,41338911.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Toyota Tsusho Corp,Name,,,6900580,341832,Japan,,,9934676.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tpg Telecom Ltd,Name,,,BMB2257,48735009,Australia,,,218820189.0,0.09,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tractor Supply Co,Name,,,2900335,416540,United States,,,35696736.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trade Desk Inc,Name,,,BD8FDD1,892245,United States,,,169370279.0,0.07,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tradeweb Markets Inc,Name,,,BJXMVK2,12258,United States,,,2591920.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trajan Group Holdings Ltd,Name,,,BMXT0M9,6906985,Australia,,,7804893.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trane Technologies Plc,Name,,,BK9ZQ96,858289,Ireland,,,512006669.0,0.21,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Transdigm Group Inc,Name,,,B11FJK3,3450,United States,,,7062446.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Transunion,Name,,,BYMWL86,70361,United States,,,10535723.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Infrastructure,Listed,,Transurban Group,Name,,,6200882,109928462,Australia,,,1471942105.0,0.62,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Travelers Companies Inc,Name,,,2769503,102045,United States,,,39702142.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Treasury Wine Estates Ltd,Name,,,B61JC67,1169528,Australia,,,13250750.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trelleborg Ab,Name,,,4902384,19555,Sweden,,,1082210.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trend Micro Inc,Name,,,6125286,33993,Japan,,,2992805.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trent Ltd,Name,,,BDDRN32,95804,India,,,12874454.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trex Company Inc,Name,,,2483074,1049649,United States,,,117027053.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trimble Inc,Name,,,2903958,43121,United States,,,4921155.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Trip.Com Group Ltd,Name,,,BK1K3N2,981551,China,,,108848068.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tripod Technology Corp,Name,,,6305721,708075,Taiwan,,,6889409.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Truist Financial Corp,Name,,,BKP7287,128466,United States,,,9000821.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tryg A/S,Name,,,BXDZ972,52944,Denmark,,,1798874.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tsumura & Co,Name,,,6906919,2362,Japan,,,114303.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tsuruha Holdings Inc,Name,,,B0MKZN5,22312,Japan,,,2000619.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tung Ho Steel Enterprise Corp,Name,,,6907310,1209437,Taiwan,,,4045652.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Turkiye Is Bankasi AS,Name,,,B03MYS8,7929621,Turkey,,,4904072.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Twilio Inc,Name,,,BD6P5Q0,26341,United States,,,4598166.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tyler Technologies Inc,Name,,,2909644,5318,United States,,,4952975.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Tyson Foods Inc,Name,,,2909730,50549,United States,,,4689545.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Uber Technologies Inc,Name,,,BK6N347,24445,United States,,,2381558.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,UBS Group AG,Name,,,BRJL176,95837,Switzerland,,,4736294.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,UBS Group AG,Name,,,BRTR118,39941,Switzerland,,,1955923.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ucb Sa,Name,,,5596991,12596,Belgium,,,4049054.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,U-Haul Holding Co,Name,,,2028174,541,United States,,,60340.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,U-Haul Holding Co,Name,,,BP0VMC3,5478,United States,,,566646.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ulta Beauty Inc,Name,,,B28TS42,18415,United States,,,12935999.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ulvac Inc,Name,,,6599483,2428,Japan,,,153860.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Unicharm Corp,Name,,,6911485,205138,Japan,,,2745912.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,UniCredit SpA,Name,,,BYMXPS7,106588,Italy,,,6867599.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Unilever Plc,Name,,,2416520,189636,United Kingdom,,,17366341.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Unilever Plc,Name,,,B10RZP7,2291032,United Kingdom,,,210765175.0,0.09,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Unilever Plc,Name,,,BLRB262,275124,United Kingdom,,,25252082.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Union Bank of India Ltd,Name,,,6579634,2380712,India,,,5406120.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Union Pacific Corp,Name,,,2914734,68128,United States,,,25092359.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Airlines Holdings Inc,Name,,,B4QG225,1552182,United States,,,243425444.0,0.1,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Integrated Services Co Ltd,Name,,,6105136,308429,Taiwan,,,7323831.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Microelectronics Corp,Name,,,6916628,8019820,Taiwan,,,17008786.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Overseas Bank Ltd,Name,,,6916781,3904409,Singapore,,,167937161.0,0.07,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Parcel Service Inc,Name,,,2517382,97161,United States,,,19788321.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Rentals Inc,Name,,,2134781,167275,United States,,,190317722.0,0.08,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Therapeutics Corp,Name,,,2430412,125777,United States,,,71677460.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,United Utilities Group Plc,Name,,,B39J2M4,58062,United Kingdom,,,1234951.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,UnitedHealth Group Inc,Name,,,2917766,1023430,United States,,,836166444.0,0.35,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,UNIVERSAL EQUIVALENT TECHNOLOGY LIMITED,Name,,,9F8861S,65045,Australia,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Universal Health Services Inc,Name,,,2923785,68429,United States,,,19829558.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Universal Music Group Nv,Name,,,7G2128S,450510,Netherlands,,,18625478.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Uol Group Ltd,Name,,,6916844,49546,Singapore,,,302678.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Upm-Kymmene Oyj,Name,,,5051252,40782,Finland,,,1811563.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,US Bancorp,Name,,,2736035,290601,United States,,,22449276.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Us Foods Holding Corp,Name,,,BYVFC94,9527,United States,,,1038042.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Uss Co Ltd,Name,,,6171494,162614,Japan,,,2301204.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vale SA,Name,,,2196286,541326,Brazil,,,7720060.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vale SA,Name,,,2857334,1739561,Brazil,,,24921115.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Valero Energy Corp,Name,,,2041364,690153,United States,,,136648338.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Value Creation Inc/Canada,Name,,,872400SD,27562,Canada,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Var Energi Asa,Name,,,BPLF0Y2,79354,Norway,,,398241.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vat Group Ag,Name,,,BYZWMR9,2024,Switzerland,,,1236830.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vector Ltd,Name,,,B0H0BC1,8011,New Zealand,,,28272.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vedanta Ltd,Name,,,6136040,1259048,India,,,10556642.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Veeva Systems Inc,Name,,,BFH3N85,19338,United States,,,6566722.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Veidekke ASA,Name,,,B1XCHJ7,33864,Norway,,,684793.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Veolia Environnement Sa,Name,,,4031879,42946,France,,,1947174.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Veralto Corp,Name,,,BPGMZQ5,30525,United States,,,5021406.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Verbund Ag,Name,,,4661607,16004,Austria,,,1873641.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,VeriSign Inc,Name,,,2142922,2838,United States,,,948493.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Verisk Analytics Inc,Name,,,B4P9W92,39331,United States,,,17496311.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Verizon Communications Inc,Name,,,2090571,1238913,United States,,,80019625.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vertex Pharmaceuticals Inc,Name,,,2931034,167276,United States,,,108797410.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vertiv Holdings Co,Name,,,BL3LWS8,105265,United States,,,19315438.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vestas Wind Systems A/S,Name,,,BN4MYF5,53960,Denmark,,,1186938.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Viatris Inc,Name,,,BMWS3X9,7547265,United States,,,151762014.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vibra Energia Sa,Name,,,BPBLV81,898758,Brazil,,,4191837.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Property,Listed,,Vicinity Centres,Name,,,BY7QXS7,159535570,Australia,,,335024698.0,0.14,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vinci SA,Name,,,B1XH026,63393,France,,,10574579.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vipshop Holdings Ltd,Name,,,B3N0H17,421105,China,,,9161395.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Virgin Australia International Holdings Pty Ltd,Name,,,AU00000VAIH2,1631644,Australia,,,0.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Visa Inc,Name,,,B2PZN04,1262825,United States,,,644598736.0,0.27,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vista Land And Lifescapes Inc,Name,,,B1Z75R4,12700137,Philippines,,,524818.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vistra Corp,Name,,,BZ8VJQ8,429197,United States,,,95572017.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vitrolife Ab,Name,,,BFZCSN4,11509,Sweden,,,361699.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Viva Energy Group Ltd,Name,,,BYQM3N1,2262586,Australia,,,5950601.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vodacom Group Ltd,Name,,,B65B4D0,699019,South Africa,,,6064400.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vodafone Group Plc,Name,,,BH4HKS3,113016080,United Kingdom,,,156137824.0,0.07,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vodafone Idea Ltd,Name,,,B1MP4H4,34067578,India,,,5102962.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Volkswagen Ag,Name,,,5497102,6119,Germany,,,942996.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Volkswagen Ag,Name,,,5497168,50772,Germany,,,7560738.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Volvo Ab,Name,,,B1QH7Y4,40530,Sweden,,,1600796.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Volvo Ab,Name,,,B1QH830,415758,Sweden,,,16323682.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Volvo Car Ab,Name,,,BRS7SK7,66260,Sweden,,,232260.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vonovia SE,Name,,,BBJPFY1,44614,Germany,,,2187707.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Vulcan Materials Co,Name,,,2931205,9950,United States,,,4133711.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,W R Berkley Corp,Name,,,2093644,77260,United States,,,7302319.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wallenius Wilhelmsen Asa,Name,,,B55WMQ5,35626,Norway,,,473705.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wallenstam Ab,Name,,,BLDB2F5,32124,Sweden,,,224454.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Walmart Inc,Name,,,2936921,640378,United States,,,93447729.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Walt Disney Co,Name,,,2270726,74675,United States,,,13429744.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Want Want China Holdings Ltd,Name,,,B2Q14Z3,6366113,China,,,6035829.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Warner Bros Discovery Inc,Name,,,BM8JYX3,75265,United States,,,1284902.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Warner Music Group Corp,Name,,,BLGJ610,30458,United States,,,1524977.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wartsila Oyj Abp,Name,,,4525189,159384,Finland,,,4560897.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Washington H Soul Pattinson And Company Ltd,Name,,,6821807,362381,Australia,,,12400666.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wasion Holdings Ltd,Name,,,B0T4J94,1317715,Hong Kong,,,1953479.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Waste Connections Inc,Name,,,BYQFRK5,5160,Canada,,,1428973.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Waste Connections Inc,Name,,,BYVG1F6,1476638,Canada,,,409208774.0,0.17,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Waste Management Inc,Name,,,2937667,179281,United States,,,58430437.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Waters Corp,Name,,,2937689,21941,United States,,,13146611.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Watsco Inc,Name,,,2943039,9711,United States,,,7432631.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wec Energy Group Inc,Name,,,BYY8XK8,26337,United States,,,4000150.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Weichai Power Co Ltd,Name,,,6743956,1912262,China,,,4723474.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Weir Group Plc,Name,,,0946580,32957,United Kingdom,,,1455967.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Welcia Holdings Co Ltd,Name,,,B3CF1G6,63326,Japan,,,1336417.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wells Fargo & Co,Name,,,2649100,992465,United States,,,112590999.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wesfarmers Ltd,Name,,,6948836,29259170,Australia,,,2092908429.0,0.88,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,West China Cement Ltd,Name,,,B4N6NB4,8305281,China,,,2728407.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,West Fraser Timber Co Ltd,Name,,,2951098,19190,Canada,,,2684160.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,West Japan Railway Co,Name,,,6957995,25462,Japan,,,731887.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,West Pharmaceutical Services Inc,Name,,,2950482,6110,United States,,,3232232.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Western Digital Corp,Name,,,2954699,61053,United States,,,5879943.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Westinghouse Air Brake Technologies Corp,Name,,,2955733,168844,United States,,,51701766.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Westlake Corp,Name,,,B01ZP20,59105,United States,,,10944646.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Westpac Banking Corp,Name,,,6076146,80094190,Australia,,,2588644226.0,1.08,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wh Group Ltd,Name,,,BLLHKZ1,2343423,Hong Kong,,,2928350.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wharf Real Estate Investment Company Ltd,Name,,,BF0GWS4,141746,Hong Kong,,,585314.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wheaton Precious Metals Corp,Name,,,CA9628791027,16417,Canada,,,1491695.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Whitbread PLC,Name,,,B1KJJ40,33757,United Kingdom,,,2011626.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Whitehaven Coal Ltd,Name,,,B1XQXC4,1587356,Australia,,,9841607.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wihlborgs Fastigheter Ab,Name,,,BPMQMP9,24341,Sweden,,,372881.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wilh Wilhelmsen Holding ASA,Name,,,B3PFW04,352,Norway,,,19958.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wilh Wilhelmsen Holding ASA,Name,,,B682WX6,570,Norway,,,33209.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Williams Companies Inc,Name,,,2967181,280746,United States,,,24540011.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Williams-Sonoma Inc,Name,,,2967589,49252,United States,,,14730528.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Willis Towers Watson Plc,Name,,,BDB6Q21,45860,United States,,,23201547.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wilmar International Ltd,Name,,,B17KC69,180661,Singapore,,,663058.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wise Plc,Name,,,BL9YR75,13739,United Kingdom,,,296248.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,WiseTech Global Ltd,Name,,,BZ8GX83,4140304,Australia,,,501225183.0,0.21,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wix.Com Ltd,Name,,,BFZCHN7,173,Israel,,,59806.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wolters Kluwer Nv,Name,,,5671519,348025,Netherlands,,,93361795.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Woodside Energy Group Ltd,Name,,,BMGT167,77668723,Australia,,,1910650595.0,0.8,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Woolworths Group Ltd,Name,,,6981239,45023381,Australia,,,1372762878.0,0.58,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Woori Financial Group Inc,Name,,,BGHWH98,1081003,South Korea,,,18228578.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Workday Inc,Name,,,B8K6ZD1,338882,United States,,,141228589.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Workman Co Ltd,Name,,,6053194,328,Japan,,,15022.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Worley Ltd,Name,,,6562474,911484,Australia,,,12487329.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wpp Plc,Name,,,B7YQHN4,30859,United Kingdom,,,2561797.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wpp Plc,Name,,,B8KF9B4,1385,United Kingdom,,,23185.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wsp Global Inc,Name,,,BHR3R21,25319,Canada,,,7192490.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ww Grainger Inc,Name,,,2380863,71112,United States,,,121062104.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Wynn Macau Ltd,Name,,,B4JSTL6,44099,Hong Kong,,,49421.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Xcel Energy Inc,Name,,,2614807,36187,United States,,,3946252.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Xero Ltd,Name,,,B8P4LP4,4731825,New Zealand,,,797596468.0,0.33,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Xinyi Glass Holdings Ltd,Name,,,B05NXN7,365831,Hong Kong,,,600144.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,XPO Inc,Name,,,B6Z1355,456579,United States,,,96713808.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Xtep International Holdings Ltd,Name,,,B2RJYH8,2323064,China,,,2724193.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Xylem Inc,Name,,,B3P2CN8,49939,United States,,,9357801.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yakult Honsha Co Ltd,Name,,,6985112,19229,Japan,,,590272.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamada Holdings Co Ltd,Name,,,6985026,97713,Japan,,,454997.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamaguchi Financial Group Inc,Name,,,B1DGKS9,23756,Japan,,,400502.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamaha Corp,Name,,,6642387,48299,Japan,,,560640.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamaha Motor Co Ltd,Name,,,6985264,468025,Japan,,,6755431.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamato Holdings Co Ltd,Name,,,6985565,41211,Japan,,,750911.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamato Kogyo Co Ltd,Name,,,6985446,6103,Japan,,,465630.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yamazaki Baking Co Ltd,Name,,,6985509,80323,Japan,,,2429771.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yandex Nv,Name,,,B5BSZB3,136494,Netherlands,,,6106561.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yangzijiang Shipbuilding Holdings Ltd,Name,,,B1VT035,11104704,Singapore,,,39310109.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yaoko Co Ltd,Name,,,6985899,11090,Japan,,,1077854.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yara International Asa,Name,,,7751259,13358,Norway,,,571392.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yaskawa Electric Corp,Name,,,6986041,38455,Japan,,,1607281.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,YH Dimri Construction & Development Ltd,Name,,,B02SX80,776,Israel,,,124159.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yokogawa Electric Corp,Name,,,6986427,50924,Japan,,,1778300.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yokohama Rubber Co Ltd,Name,,,6986461,89116,Japan,,,3113857.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,YONDERLAND BV - CLASS B,Name,,,MFW14EU,684,Netherlands,,,0.0,,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yuanta Financial Holding Co Ltd,Name,,,6424110,7213664,Taiwan,,,12082878.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yuexiu Transport Infrastructure Ltd,Name,,,6398787,2403124,Hong Kong,,,1923688.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Yum! Brands Inc,Name,,,2098876,73140,United States,,,15848227.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Z Holdings Corp,Name,,,6084848,116044,Japan,,,500166.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Zealand Pharma A/S,Name,,,B0SDJB4,6541,Denmark,,,1049665.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Zebra Technologies Corp,Name,,,2989356,6409,United States,,,3997730.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Zeda Ltd,Name,,,BP6W5R6,481084,South Africa,,,547652.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Zenkoku Hosho Co Ltd,Name,,,B92MT10,18375,Japan,,,1046890.0,0.0,,,,,,,nan,nan
