Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting,_Listed Country (before),_Listed Country (after)
31/12/2024,Care Super,Balanced,Listed Equity,1,Ball Corp,,BALL,US,26971.0,,,2401519.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco Bilbao Vizcaya Argentaria SA,,BBVA,SM,229771.0,,,3632225.0,0.0001,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco BPM SpA,,BAMI,IM,199479.0,,,2606241.0,0.0001,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco Bradesco SA,,BBDC3,BZ,783848.0,,,2180421.0,0.0001,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco Bradesco SA,,BBDC4,BZ,74765.0,,,225956.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco BTG Pactual SA,,BPAC11,BZ,607944.0,,,4323140.0,0.0001,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco de Chile,,BCH,US,22325.0,,,817769.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco do Brasil SA,,BBAS3,BZ,1049684.0,,,6632875.0,0.0002,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Banco Santander SA,,SAN,SM,1506863.0,,,11251248.0,0.0003,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,Bancolombia SA,,BCOLO,CB,28074.0,,,386981.0,0.0,CB,Colombia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bancolombia SA,,PFBCOLO,CB,65119.0,,,839867.0,0.0,CB,Colombia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bangkok Dusit Medical Services PCL,,BDMS/F,TB,1695140.0,,,1967366.0,0.0,TB,Thailand
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank AlBilad,,ALBI,AB,10362.0,,,173927.0,0.0,AB,Saudi Arabia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank Central Asia Tbk PT,,BBCA,IJ,17926066.0,,,17404001.0,0.0004,IJ,Indonesia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank Leumi Le-Israel BM,,LUMI,IT,52517.0,,,1009145.0,0.0,IT,Israel
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank Mandiri Persero Tbk PT,,BMRI,IJ,19210384.0,,,10988136.0,0.0003,IJ,Indonesia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of America Corp,,BAC,US,571112.0,,,40540063.0,0.001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of China Ltd,,3988,HK,6728051.0,,,5553637.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of New York Mellon Corp/The,,BK,US,88872.0,,,11028054.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of Ningbo Co Ltd,,002142,C2,60353.0,,,324648.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of Nova Scotia/The,,BNS,CN,40845.0,,,3540643.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of Queensland Ltd,,BOQ,AU,985406.0,,,6602217.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank of the Philippine Islands,,BPI,PM,96348.0,,,328200.0,0.0,PM,Philippines
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank OZK,,OZK,US,97588.0,,,7018678.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank Polska Kasa Opieki SA,,PEO,PW,11331.0,,,610969.0,0.0,PW,Poland
31/12/2024,Care Super,Balanced,Listed Equity,1,Bank Rakyat Indonesia Persero Tbk PT,,BBRI,IJ,54921.0,,,22486.0,0.0,IJ,Indonesia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bapcor Ltd,,BAP,AU,1373418.0,,,6482532.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Barclays PLC,,BARC,LN,2618676.0,,,14203873.0,0.0003,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Barratt Redrow PLC,,BTRW,LN,253554.0,,,2257193.0,0.0001,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Barrick Gold Corp,,ABX,CN,43896.0,,,1098791.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Barrick Gold Corp,,GOLD,US,659552.0,,,16511441.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BASF SE,,BAS,GR,245467.0,,,17431222.0,0.0004,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Baxter International Inc,,BAX,US,405681.0,,,19106280.0,0.0005,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BayCurrent Inc,,6532,JP,269419.0,,,14729987.0,0.0003,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Bayerische Motoren Werke AG,,BMW,GR,794.0,,,104939.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,BB Seguridade Participacoes SA,,BBSE3,BZ,107323.0,,,1015143.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,BDO Unibank Inc,,BDO,PM,58185.0,,,233943.0,0.0,PM,Philippines
31/12/2024,Care Super,Balanced,Listed Equity,1,Beach Energy Ltd,,BPT,AU,2276236.0,,,3175350.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bechtle AG,,BC8,GR,6219.0,,,323448.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Becton Dickinson & Co,,BDX,US,40723.0,,,14921836.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bega Cheese Ltd,,BGA,AU,660072.0,,,3808613.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Beiersdorf AG,,BEI,GR,139614.0,,,28953777.0,0.0007000000000000001,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,BeiGene Ltd,,BGNE,US,41582.0,,,12405160.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BeiGene Ltd,,688235,C1,46981.0,,,1673892.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Beijing Oriental Yuhong Waterproof Technology Co Ltd,,002271,C2,1708524.0,,,4907062.0,0.0001,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Beijing-Shanghai High Speed Railway Co Ltd,,601816,C1,175374.0,,,239041.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Bellevue Gold Ltd,,BGL,AU,4391745.0,,,4940714.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,BellRing Brands Inc,,BRBR,US,88871.0,,,10814097.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bellway PLC,,BWY,LN,11778.0,,,593707.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Bendigo & Adelaide Bank Ltd,,BEN,AU,983826.0,,,12888120.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Berkshire Hathaway Inc,,BRK/B,US,48972.0,,,35852184.0,0.0008,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Best Buy Co Inc,,BBY,US,4416.0,,,611888.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Betmakers Technology Group Ltd,,BET,AU,4737259.0,,,497412.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bhagwan Marine Ltd,,BWN,AU,2533933.0,,,1596378.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bharat Electronics Ltd,,BHE,IN,569165.0,,,3147668.0,0.0001,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Bharti Airtel Ltd,,BHARTI,IN,555751.0,,,16646516.0,0.0004,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,BHP Group Ltd,,BHP,AU,16339964.0,,,646245567.0,0.0152,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bid Corp Ltd,,BID,SJ,107770.0,,,3971679.0,0.0001,SJ,South Africa
31/12/2024,Care Super,Balanced,Listed Equity,1,Bilibili Inc,,BILI,US,16947.0,,,495686.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Biogen Inc,,BIIB,US,25726.0,,,6353787.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BioMerieux,,BIM,FP,3818.0,,,660939.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,BioNTech SE,,BNTX,US,82483.0,,,15180423.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bizlink Holding Inc,,3665,TT,727.0,,,21922.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Black Hills Corp,,BKH,US,789.0,,,74564.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Blackrock Inc,,BLK,US,2742.0,,,4539980.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Blackstone Inc,,BX,US,7540.0,,,2099603.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Block Inc,,SQ2,AU,922940.0,,,130116074.0,0.0031,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Block Inc,,SQ,US,13679.0,,,1877675.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BlueScope Steel Ltd,,BSL,AU,3981549.0,,,74415149.0,0.0018,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,BNP Paribas SA,,BNP,FP,58206.0,,,5764916.0,0.0001,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,BOC Hong Kong Holdings Ltd,,2388,HK,1016662.0,,,5274058.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,BOE Technology Group Co Ltd,,000725,C2,140799.0,,,136770.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Booking Holdings Inc,,BKNG,US,9626.0,,,77244937.0,0.0018,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BorgWarner Inc,,BWA,US,5139.0,,,263858.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bosch Ltd,,BOS,IN,37.0,,,24011.0,0.0,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Bosideng International Holdings Ltd,,3998,HK,18662.0,,,15056.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Boss Energy Ltd,,BOE,AU,53196.0,,,129266.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Boston Scientific Corp,,BSX,US,294999.0,,,42557302.0,0.001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Botanix Pharmaceuticals Ltd,,BOT,AU,12516363.0,,,5444618.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,BP PLC,,BP/,LN,372483.0,,,2961056.0,0.0001,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Brady Corp,,BRC,US,233.0,,,27810.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,BrainChip Holdings Ltd,,BRN,AU,297125.0,,,115879.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Brambles Ltd,,BXB,AU,5902806.0,,,113569980.0,0.0027,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bravura Solutions Ltd,,BVS,AU,704960.0,,,1586159.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Breville Group Ltd,,BRG,AU,446651.0,,,15802524.0,0.0004,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Brickworks Ltd,,BKW,AU,13610.0,,,349106.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bridgestone Corp,,5108,JP,9931.0,,,544977.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Bristol-Myers Squibb Co,,BMY,US,280399.0,,,25614748.0,0.0006,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Britannia Industries Ltd,,BRIT,IN,6815.0,,,612342.0,0.0,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Broadcom Inc,,AVGO,US,291240.0,,,109054334.0,0.0026,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Broadridge Financial Solutions Inc,,BR,US,4270.0,,,1559298.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Brookdale Senior Living Inc,,BKD,US,396311.0,,,3219650.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Brookfield Asset Management Ltd,,BAM,CN,28895.0,,,2529755.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Brookfield Infrastructure Corp,,BIPC,CN,1516.0,,,98200.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Brother Industries Ltd,,6448,JP,183457.0,,,5085773.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Brown & Brown Inc,,BRO,US,33786.0,,,5567119.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Builders FirstSource Inc,,BLDR,US,5589.0,,,1290178.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bumrungrad Hospital PCL,,BH/F,TB,86450.0,,,816999.0,0.0,TB,Thailand
31/12/2024,Care Super,Balanced,Listed Equity,1,Bunge Global SA,,BG,US,2193.0,,,275447.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Bunzl PLC,,BNZL,LN,1028.0,,,68517.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Bupa Arabia for Cooperative Insurance Co,,BUPA,AB,22393.0,,,1992501.0,0.0,AB,Saudi Arabia
31/12/2024,Care Super,Balanced,Listed Equity,1,Bureau Veritas SA,,BVI,FP,48563.0,,,2382972.0,0.0001,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Burgundy Diamond Mines Ltd,,BDM,AU,9231605.0,,,821613.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,BYD Co Ltd,,1211,HK,31341.0,,,1737263.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,C4 Therapeutics Inc,,CCCC,US,142540.0,,,828789.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cadence Design Systems Inc,,CDNS,US,31318.0,,,15198151.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Caixa Seguridade Participacoes S/A,,CXSE3,BZ,70284.0,,,261841.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,CaixaBank SA,,CABK,SM,134387.0,,,1176821.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,California Water Service Group,,CWT,US,707.0,,,51785.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Imperial Bank of Commerce,,CM,CN,66234.0,,,6763542.0,0.0002,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian National Railway Co,,CNR,CN,13983.0,,,2292137.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Natural Resources Ltd,,CNQ,CN,53020.0,,,2642487.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Pacific Kansas City Ltd,,CP,CN,11046.0,,,1291039.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Pacific Kansas City Ltd,,CP,US,5731.0,,,669823.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Tire Corp Ltd,,CTC/A,CN,8112.0,,,1377515.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Canadian Utilities Ltd,,CU,CN,27381.0,,,1071599.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Capcom Co Ltd,,9697,JP,16146.0,,,576446.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Capgemini SE,,CAP,FP,42809.0,,,11323006.0,0.0003,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Capital One Financial Corp,,COF,US,156927.0,,,45196322.0,0.0011,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Capitec Bank Holdings Ltd,,CPI,SJ,9355.0,,,2509583.0,0.0001,SJ,South Africa
31/12/2024,Care Super,Balanced,Listed Equity,1,Capricorn Metals Ltd,,CMM,AU,199775.0,,,1254588.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Capstone Copper Corp,,CSC,AU,770011.0,,,7553810.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,CAR Group Ltd,,CAR,AU,1208432.0,,,43539802.0,0.001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Cardinal Health Inc,,CAH,US,31982.0,,,6109139.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Carlisle Cos Inc,,CSL,US,2292.0,,,1365600.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Catapult Group International Ltd,,CAT,AU,324491.0,,,1203863.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Caterpillar Inc,,CAT,US,21633.0,,,12674496.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cathay Financial Holding Co Ltd,,2882,TT,7877.0,,,26504.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Cboe Global Markets Inc,,CBOE,US,19019.0,,,6002400.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,CD Projekt SA,,CDR,PW,67.0,,,5008.0,0.0,PW,Poland
31/12/2024,Care Super,Balanced,Listed Equity,1,CDW Corp/DE,,CDW,US,50962.0,,,14325065.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Celanese Corp,,CE,US,7775.0,,,869120.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Celestica Inc,,CLS,CN,6861.0,,,1022196.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Cellnex Telecom SA,,CLNX,SM,6825.0,,,348266.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,Celltrion Inc,,068270,KS,20.0,,,4188.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Celsius Holdings Inc,,CELH,US,15039.0,,,639795.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cemex SAB de CV,,CX,US,805436.0,,,7336925.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cencora Inc,,COR,US,42678.0,,,15487088.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cenovus Energy Inc,,CVE,CN,23411.0,,,572873.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Centene Corp,,CNC,US,48362.0,,,4731931.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,CenterPoint Energy Inc,,CNP,US,124808.0,,,6396135.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Centrais Eletricas Brasileiras SA,,ELET3,BZ,321154.0,,,2865603.0,0.0001,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Central Japan Railway Co,,9022,JP,17940.0,,,546656.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Centrica PLC,,CNA,LN,59527.0,,,160868.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Cettire Ltd,,CTT,AU,1773982.0,,,2678712.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,CF Industries Holdings Inc,,CF,US,3410.0,,,469942.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,CGI Inc,,GIB/A,CN,31124.0,,,5497411.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,CH Robinson Worldwide Inc,,CHRW,US,227.0,,,37958.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Chalice Mining Ltd,,CHN,AU,69035.0,,,76284.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Challenger Ltd,,CGF,AU,1600170.0,,,9617020.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Champion Iron Ltd,,CIA,AU,2468612.0,,,14194520.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Changchun High-Tech Industry Group Co Ltd,,000661,C2,4773.0,,,105018.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Charles Schwab Corp/The,,SCHW,US,76712.0,,,9169745.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Charter Communications Inc,,CHTR,US,35894.0,,,19871461.0,0.0005,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Check Point Software Technologies Ltd,,CHKP,US,96826.0,,,29197020.0,0.0007000000000000001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cheng Shin Rubber Industry Co Ltd,,2105,TT,265810.0,,,642311.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Cheniere Energy Inc,,LNG,US,43573.0,,,15121632.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Chesapeake Utilities Corp,,CPK,US,259.0,,,50763.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Chevron Corp,,CVX,US,58549.0,,,13696561.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,China Airlines Ltd,,2610,TT,451111.0,,,570041.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,China CITIC Financial Asset Management Co Ltd,,2799,HK,118551.0,,,16022.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Construction Bank Corp,,939,HK,11210144.0,,,15103719.0,0.0004,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Everbright Bank Co Ltd,,601818,C1,186218.0,,,159462.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,China Everbright Bank Co Ltd,,6818,HK,490371.0,,,307914.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Feihe Ltd,,6186,HK,56038.0,,,63500.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Life Insurance Co Ltd,,2628,HK,293100.0,,,894623.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Mengniu Dairy Co Ltd,,2319,HK,960396.0,,,3506490.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Merchants Bank Co Ltd,,3968,HK,35275.0,,,293377.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Merchants Port Holdings Co Ltd,,144,HK,9452.0,,,27200.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China National Nuclear Power Co Ltd,,601985,C1,87990.0,,,203068.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,China Oilfield Services Ltd,,2883,HK,17693.0,,,25898.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Pacific Insurance Group Co Ltd,,2601,HK,103925.0,,,544524.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China Resources Beer Holdings Co Ltd,,291,HK,449600.0,,,2360399.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,China State Construction Engineering Corp Ltd,,601668,C1,124479.0,,,165262.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,China Tourism Group Duty Free Corp Ltd,,601888,C1,4080.0,,,60496.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Chipotle Mexican Grill Inc,,CMG,US,57524.0,,,5602383.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Chocoladefabriken Lindt & Spruengli AG,,LISP,SW,65.0,,,1174329.0,0.0,SW,Switzerland
31/12/2024,Care Super,Balanced,Listed Equity,1,Chongqing Changan Automobile Co Ltd,,000625,C2,8614.0,,,25465.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Chorus Ltd,,CNU,AU,1483994.0,,,11782912.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Chrysos Corp Ltd,,C79,AU,368809.0,,,1821914.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Chubb Ltd,,CB,US,16064.0,,,7168774.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Chubu Electric Power Co Inc,,9502,JP,8000.0,,,136104.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Chugai Pharmaceutical Co Ltd,,4519,JP,38554.0,,,2773098.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Chugoku Electric Power Co Inc/The,,9504,JP,3564.0,,,33403.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Church & Dwight Co Inc,,CHD,US,12503.0,,,2114546.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cia Cervecerias Unidas SA,,CCU,US,102589.0,,,1877306.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cia de Minas Buenaventura SAA,,BVN,US,16258.0,,,302507.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cia de Saneamento Basico do Estado de Sao Paulo SABESP,,SBSP3,BZ,97282.0,,,2250821.0,0.0001,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Cia Energetica de Minas Gerais,,CMIG4,BZ,222180.0,,,645337.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Cia Paranaense de Energia - Copel,,CPLE3,BZ,314493.0,,,677493.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Cie de Saint-Gobain SA,,SGO,FP,69389.0,,,9945430.0,0.0002,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Cie Generale des Etablissements Michelin SCA,,ML,FP,249890.0,,,13290164.0,0.0003,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Cigna Group/The,,CI,US,2984.0,,,1330769.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,CIMB Group Holdings Bhd,,CIMB,MK,678660.0,,,2010097.0,0.0,MK,Malaysia
31/12/2024,Care Super,Balanced,Listed Equity,1,Cintas Corp,,CTAS,US,64548.0,,,19047067.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Cipla Ltd/India,,CIPLA,IN,528960.0,,,15257757.0,0.0004,IN,India
