Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ECLAT TEXTILE CO. LTD.,-,1476,Taiwan,57100.0,,-,1431822.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DISCO CORP.,-,6146,Japan,3252.0,,-,1427849.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WOLVERINE WORLD WIDE, INC.",-,WWW,United States,39643.0,,-,1421432.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AXON ENTERPRISE, INC.",-,AXON,United States,1475.0,,-,1415926.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENERALI,-,G,Italy,30809.0,,-,1405135.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ATLAS COPCO AB,-,ATCOB,Sweden,64300.0,,-,1404696.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ARCADIUM LITHIUM PLC,-,LTM,Australia,170334.0,,-,1396743.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,THK CO. LTD.,-,6481,Japan,36877.0,,-,1394653.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SITEMINDER LTD.,-,SDR,Australia,230575.0,,-,1392674.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SIEMENS ENERGY AG,-,ENR,Germany,16438.0,,-,1385075.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TATA MOTORS LTD.,-,TTMT,India,99120.0,,-,1384013.0,0.0001
