Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Panorama Auto Trust 2023-3,,,,,,,,,,8525986.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Panorama Auto Trust 2024-1,,,,,,,,,,7940958.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Perpetual Corporate Trust Ltd,,,,,,,,,,5729857.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Prodigy Finance CM2021-1 DAC,,,,,,,,,,654434.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ReadyCap Lending Small Business Loan Trust 2023-3,,,,,,,,,,4413759.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,SLM Student Loan Trust 2004-10,,,,,,,,,,10737377.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Small Business Origination Loan Trust 2024-1 DAC,,,,,,,,,,3908668.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,STAR 2022-SFR3 Trust,,,,,,,,,,4580168.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,STAR 2024-SFR4 Trust,,,,,,,,,,12123067.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Taurus 2023-1 Trust,,,,,,,,,,9092344.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Taurus 2024-1PP Trust,,,,,,,,,,12517421.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Towd Point Mortgage Trust 2019-MH1,,,,,,,,,,3605573.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Trustee For Angle Asset Finance - Radian Trust 2023-3/The,,,,,,,,,,4208678.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,United Airlines 2020-1 Class A Pass Through Trust,,,,,,,,,,3229997.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Vantage Data Centers Jersey Borrower Spv Ltd,,,,,,,,,,7882534.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,VINE 2023-SFR1 Trust,,,,,,,,,,12718615.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Wisr Freedom Trust Series 2023-1,,,,,,,,,,19498971.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Zip Master Trust Series 2024-2,,,,,,,,,,5341559.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ABB Finance BV,,,,,,,,,,822770.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Abbott Ireland Financing DAC,,,,,,,,,,1668416.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Abbott Laboratories,,,,,,,,,,3224297.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AbbVie Inc,,,,,,,,,,12050592.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Abertis Infraestructuras SA,,,,,,,,,,1579696.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ABN AMRO Bank NV,,,,,,,,,,5053264.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Accor Sa,,,,,,,,,,692917.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Achmea BV,,,,,,,,,,932196.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Adecco International Financial Services BV,,,,,,,,,,590249.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Adidas Ag,,,,,,,,,,721799.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AEP Texas Inc,,,,,,,,,,2280041.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AEP Transmission Co LLC,,,,,,,,,,2221954.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,,,,,,,,,,8618479.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Aib Group Plc,,,,,,,,,,712275.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Air Lease Corp,,,,,,,,,,4899061.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Air Liquide Finance SA,,,,,,,,,,980085.0,0.0
