Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,cbus,Balanced Growth,Listed equity,1,KGL RESOURCES LTD/AUSTRALIA COMMON STOCK AUD 0,,B066SP2,SEDOL,,Basic Materials,Other Industrial Metals & Mining,4688266.78,,,445385.34,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KIA CORP,,6490928,SEDOL,,,,178092.72,,,19675580.82,0.0003
2024-12-31,cbus,Balanced Growth,Listed equity,1,KIKKOMAN CORP,,6490809,SEDOL,,Consumer Defensive,Packaged Foods,2047.13,,,37079.74,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KIMBERLY-CLARK CORP,,2491839,SEDOL,,Consumer Defensive,Household & Personal Products,4566.68,,,966514.25,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KINDER MORGAN P,,B3NQ4P8,SEDOL,,Energy,Oil & Gas Midstream,51474.91,,,2277982.18,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KINGBOARD HOLDINGS (CN),,6491318,SEDOL,,Industrials,Conglomerates,11456.23,,,44495.51,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KINGFISHER,,3319521,SEDOL,,Consumer Cyclical,Home Improvement Retail,1025716.5,,,5160005.24,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KINKI SHARYO CO LTD/THE COMMON STOCK JPY,,6493002,SEDOL,,Industrials,Railroads,1968.4,,,29554.55,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KINROSS GOLD CORP,,B03Z841,SEDOL,,Basic Materials,Gold,46358.85,,,695022.01,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KIWOOM SECURITIES CO LTD COMMON STOCK KRW 5000,,B00VS64,SEDOL,,,,1694.33,,,216000.85,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KLA CORPORATION,,2480138,SEDOL,,Technology,Semiconductor Equipment & Materials,1023.57,,,1041700.81,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KLABIN SA UNIT BRL 0,,BJ0K6Z9,SEDOL,,Basic Materials,Paper & Paper Products,8612.5,,,52237.66,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KLAVENESS COMBINATION CARRIERS ASA COMMON STOCK NOK 1,,BGR6L09,SEDOL,,Industrials,Marine Shipping,19615.45,,,207817.24,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOC HOLDING,,B03MVJ8,SEDOL,,Industrials,Conglomerates,719862.6,,,5872413.98,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOGAN.COM LTD,,BYYY339,SEDOL,,Consumer Cyclical,Internet Retail,388803.79,,,2414471.55,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOMATSU,,6496584,SEDOL,,Industrials,Farm & Heavy Construction Machinery,216602.19,,,9683092.45,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOMERCNI BANKA,,4519449,SEDOL,,Financial Services,Banks - Regional,24800.11,,,1397943.77,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KONAMI GROUP CORP,,6496681,SEDOL,,Communication Services,Electronic Gaming & Multimedia,1338.51,,,203584.58,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KONGSBERG GRUPPEN ASA COMMON STOCK NOK 1.25,,5208241,SEDOL,,Industrials,Aerospace & Defense,1709.35,,,311149.47,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KONINKLIJKE KPN,,5956078,SEDOL,,Communication Services,Telecom Services,58714.86,,,345165.51,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KONINKLIJKE PHILIPS,,5986622,SEDOL,,Healthcare,Medical Devices,1526835.25,,,62306881.86,0.0008
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOREA GAS CORPORATION,,6182076,SEDOL,,,,11595.48,,,441438.39,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOREA INVESTMENT HLDG,,6654586,SEDOL,,,,60366.62,,,4722134.26,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOREAN AIR CO,,6496766,SEDOL,,,,118429.98,,,2936445.96,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KOTAK MAHINDRA BANK,,6135661,SEDOL,,Financial Services,Banks - Regional,163093.42,,,5495288.73,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KRAFT HEINZ CO,,BYRY499,SEDOL,,Consumer Defensive,Packaged Foods,18477.72,,,916499.6,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KRAFTON,,BMBP900,SEDOL,,,,3501.7,,,1200553.31,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KROGER CO,,2497406,SEDOL,,Consumer Defensive,Grocery Stores,942073.89,,,93043395.1,0.0012
2024-12-31,cbus,Balanced Growth,Listed equity,1,KRUNG THAI BANK PCL FOREIGN SH. THB 5.15,,6492838,SEDOL,,,,3142424.64,,,3126061.05,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KSS LINE LTD COMMON STOCK KRW 500,,B28TPF2,SEDOL,,,,2358.92,,,22670.97,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KT CORP,,6505316,SEDOL,,,,247634.9,,,11913335.64,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,KT CORP ADR USD,,2419875,SEDOL,,Communication Services,Telecom Services,188515.73,,,4725452.8,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KUAISHOU TECHNOLOGY B,,BLC90T0,SEDOL,,Communication Services,Internet Content & Information,241567.74,,,2076882.79,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KUMBA IRON ORE,,B1G4262,SEDOL,,Basic Materials,Steel,110489.95,,,3085356.82,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KUMHO PETRO CHEMICAL CO,,6499323,SEDOL,,,,4781.95,,,475318.78,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KUNLUN ENERGY,,6340078,SEDOL,,Energy,Oil & Gas Refining & Marketing,1073744.93,,,1875331.1,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KWEICHOW MOUTAI A (HK-C),,BP3R2F1,SEDOL,,Consumer Defensive,Beverages - Wineries & Distilleries,166696.69,,,56213121.85,0.0007
2024-12-31,cbus,Balanced Growth,Listed equity,1,KYOCERA CORP,,6499260,SEDOL,,Industrials,Conglomerates,28738.57,,,465313.34,0.0
