Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,% Ownership,Units Held,Address,Value (AUD),Weighting (%)
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK LEUMI LE-ISRAEL BM,-,LUMI,IT,,45166.0,-,867904.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TELEFONICA SA,-,TEF,SM,,131777.0,-,867677.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CENTERPOINT ENERGY, INC.",-,CNP,US,,16907.0,-,866459.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST,US,,1633.0,-,864134.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC,US,,7058.0,-,863819.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VOLKSWAGEN AG,-,VOW3,GR,,5773.0,-,859660.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LG UPLUS CORP.,-,032640,KS,,75488.0,-,855519.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KBC GROUP NV,-,KBC,BB,,6848.0,-,853728.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ORANGE SA,-,ORA,FP,,52899.0,-,851813.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"OMNICOM GROUP, INC.",-,OMC,US,,6115.0,-,849759.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DNB BANK ASA,-,DNB,NO,,26239.0,-,846635.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"FRESHPET, INC.",-,FRPT,US,,3531.0,-,844706.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BEGA CHEESE LTD.,-,BGA,AU,,145233.0,-,837992.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WHEATON PRECIOUS METALS CORP.,-,WPM,CN,,9211.0,-,836969.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EAST WEST BANCORP, INC.",-,EWBC,US,,5407.0,-,836225.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IRESS LTD.,-,IRE,AU,,89676.0,-,834881.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FANUC CORP.,-,6954,JP,,19446.0,-,834339.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH,US,,4000.0,-,831564.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASHTEAD GROUP PLC,-,AHT,LN,,8280.0,-,831563.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TDK CORP.,-,6762,JP,,38939.0,-,829357.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NEC CORP.,-,6701,JP,,5873.0,-,828139.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA CITIC BANK CORP. LTD.,-,998,HK,,741680.0,-,828111.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MODINE MANUFACTURING CO.,-,MOD,US,,4417.0,-,827131.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DEVON ENERGY CORP.,-,DVN,US,,15636.0,-,826598.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CORE SCIENTIFIC, INC.",-,CORZ,US,,36407.0,-,826157.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LAS VEGAS SANDS CORP.,-,LVS,US,,9953.0,-,825613.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,THOMSON REUTERS CORP.,-,TRI,CN,,3184.0,-,825367.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CODAN LTD.,-,CDA,AU,,50810.0,-,818038.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"COHEN & STEERS, INC.",-,CNS,US,,5480.0,-,817217.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KEYCORP,-,KEY,US,,29485.0,-,816232.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IAMGOLD CORP.,-,IAG,US,,97694.0,-,814180.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KAO CORP.,-,4452,JP,,12388.0,-,813226.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"RHYTHM PHARMACEUTICALS, INC.",-,RYTM,US,,8979.0,-,811813.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LIONTOWN RESOURCES LTD.,-,LTR,AU,,1546022.0,-,811661.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WSP GLOBAL, INC.",-,WSP,CN,,2848.0,-,809148.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SPARTAN RESOURCES LTD.,-,SPR,AU,,573595.0,-,808768.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MOLINA HEALTHCARE, INC.",-,MOH,US,,1720.0,-,808677.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INTERNATIONAL PAPER CO.,-,IP,US,,9301.0,-,808505.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SWEDBANK AB,-,SWEDA,SS,,25256.0,-,805920.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,STRAUMANN HOLDING AG,-,STMN,SW,,3954.0,-,805102.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VERALTO CORP.,-,VLTO,US,,4891.0,-,804556.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASE TECHNOLOGY HOLDING CO. LTD.,-,3711,TT,,100718.0,-,803818.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ORIENTAL LAND CO. LTD.,-,4661,JP,,22824.0,-,802668.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BUNZL PLC,-,BNZL,LN,,12034.0,-,802344.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ASTELLAS PHARMA, INC.",-,4503,JP,,50835.0,-,801660.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP,US,,6455.0,-,800768.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENUINE PARTS CO.,-,GPC,US,,4238.0,-,799043.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SANDOZ GROUP AG,-,SDZ,SW,,12026.0,-,796605.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309,JP,,20964.0,-,795433.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ESTEE LAUDER COS., INC.",-,EL,US,,6566.0,-,795117.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"BEST BUY CO., INC.",-,BBY,US,,5738.0,-,795077.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,OLYMPUS CORP.,-,7733,JP,,32483.0,-,791344.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TYLER TECHNOLOGIES, INC.",-,TYL,US,,849.0,-,790455.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ENEL SPA,-,ENEL,IM,,68460.0,-,788425.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CARVANA CO.,-,CVNA,US,,2395.0,-,786647.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CRRC CORP. LTD.,-,1766,HK,,753881.0,-,785304.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"NISOURCE, INC.",-,NI,US,,13224.0,-,785171.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MTU AERO ENGINES AG,-,MTX,GR,,1457.0,-,784810.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ALLIANT ENERGY CORP.,-,LNT,US,,8202.0,-,783463.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WARNER BROS DISCOVERY, INC.",-,WBD,US,,45555.0,-,777697.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"JACOBS SOLUTIONS, INC.",-,J,US,,3597.0,-,776238.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DOLLAR GENERAL CORP.,-,DG,US,,6332.0,-,775316.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD,AU,,58477.0,-,774817.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"DOLLAR TREE, INC.",-,DLTR,US,,6380.0,-,772193.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PROCEPT BIOROBOTICS CORP.,-,PRCT,US,,5916.0,-,769417.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TRANSUNION,-,TRU,US,,5123.0,-,767031.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"HUGEL, INC.",-,145020,KS,,2488.0,-,765699.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TEXAS PACIFIC LAND CORP.,-,TPL,US,,428.0,-,764963.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PENTAIR PLC,-,PNR,US,,4700.0,-,763906.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUZUKI MOTOR CORP.,-,7269,JP,,41492.0,-,763284.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"JACK HENRY & ASSOCIATES, INC.",-,JKHY,US,,2695.0,-,762889.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AVIVA PLC,-,AV,LN,,80445.0,-,762838.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM,CN,,8695.0,-,761294.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"LUNDIN GOLD, INC.",-,LUG,CN,,22095.0,-,760776.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MEG ENERGY CORP.,-,MEG,CN,,28588.0,-,757655.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK HAPOALIM BM,-,POLI,IT,,38518.0,-,751592.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,POWER CORP. OF CANADA,-,POW,CN,,14915.0,-,751074.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CH ROBINSON WORLDWIDE, INC.",-,CHRW,US,,4487.0,-,748780.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WATERS CORP.,-,WAT,US,,1248.0,-,747743.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"GEN DIGITAL, INC.",-,GEN,US,,16888.0,-,746845.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CREDIT CORP. GROUP LTD.,-,CCP,AU,,46558.0,-,744463.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BALL CORP.,-,BALL,US,,8358.0,-,744237.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SMURFIT WESTROCK PLC,-,SWR,LN,,8486.0,-,740867.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"HOLOGIC, INC.",-,HOLX,US,,6335.0,-,737600.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CAMECO CORP.,-,CCO,CN,,8882.0,-,737241.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SEKISUI HOUSE LTD.,-,1928,JP,,18796.0,-,730525.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HANMI PHARM CO. LTD.,-,128940,KS,,2366.0,-,728163.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KERING SA,-,KER,FP,,1819.0,-,724720.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HEICO CORP.,-,HEIA,US,,2409.0,-,724189.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COMMERZBANK AG,-,CBK,GR,,27505.0,-,723364.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EXPEDIA GROUP, INC.",-,EXPE,US,,2398.0,-,721725.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ENEOS HOLDINGS, INC.",-,5020,JP,,84714.0,-,719376.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HINDUSTAN UNILEVER LTD.,-,HUVR,IN,,16306.0,-,715782.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,REPSOL SA,-,REP,SM,,36549.0,-,714577.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FRANCO-NEVADA CORP.,-,FNV,CN,,3744.0,-,710267.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"BAXTER INTERNATIONAL, INC.",-,BAX,US,,15069.0,-,709724.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SMC CORP.,-,6273,JP,,1110.0,-,709487.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,OTSUKA HOLDINGS CO. LTD.,-,4578,JP,,8026.0,-,709324.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"LENNOX INTERNATIONAL, INC.",-,LII,US,,720.0,-,708794.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ILLUMINA, INC.",-,ILMN,US,,3266.0,-,704989.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CARGOTEC OYJ,-,CGCBV,FH,,8240.0,-,703962.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SANKYO CO. LTD.,-,6417,JP,,31908.0,-,697806.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SCHINDLER HOLDING AG,-,SCHN,SW,,1574.0,-,694377.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUN HUNG KAI PROPERTIES LTD.,-,16,HK,,44540.0,-,691321.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SGS SA,-,SGSN,SW,,4268.0,-,691256.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"RESONA HOLDINGS, INC.",-,8308,JP,,58733.0,-,690820.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NEMETSCHEK SE,-,NEM,GR,,4407.0,-,689905.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FERROVIAL SE,-,FER,SM,,10156.0,-,689600.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,UCB SA,-,UCB,BB,,2143.0,-,689009.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EAST JAPAN RAILWAY CO.,-,9020,JP,,23982.0,-,688857.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CK HUTCHISON HOLDINGS LTD.,-,1,HK,,79790.0,-,688487.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSUNG ELECTRONICS CO. LTD.,-,005935,KS,,14194.0,-,688292.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INFORMA PLC,-,INF,LN,,42585.0,-,687750.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KONE OYJ,-,KNEBV,FH,,8743.0,-,687244.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NIPPON YUSEN KK,-,9101,JP,,12594.0,-,682454.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUMCO CORP.,-,3436,JP,,56069.0,-,681663.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MITSUBISHI ESTATE CO. LTD.,-,8802,JP,,30057.0,-,679714.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SECOM CO. LTD.,-,9735,JP,,12293.0,-,678251.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"BANDAI NAMCO HOLDINGS, INC.",-,7832,JP,,17431.0,-,676971.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SSE PLC,-,SSE,LN,,20796.0,-,674726.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AMCOR PLC,-,AMCR,US,,44212.0,-,671936.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CONAGRA BRANDS, INC.",-,CAG,US,,14946.0,-,669890.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"XP, INC.",-,XP,US,,34977.0,-,669431.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"NOMURA HOLDINGS, INC.",-,8604,JP,,69898.0,-,668988.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SVENSKA HANDELSBANKEN AB,-,SHBA,SS,,40043.0,-,668449.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"DICK'S SPORTING GOODS, INC.",-,DKS,US,,1798.0,-,664729.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AECOM,-,ACM,US,,3848.0,-,663976.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"REVVITY, INC.",-,RVTY,US,,3676.0,-,662728.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PURE STORAGE, INC.",-,PSTG,US,,6678.0,-,662522.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ZEBRA TECHNOLOGIES CORP.,-,ZBRA,US,,1061.0,-,661909.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ENTEGRIS, INC.",-,ENTG,US,,4118.0,-,658881.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EQUITABLE HOLDINGS, INC.",-,EQH,US,,8628.0,-,657358.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,POLYNOVO LTD.,-,PNV,AU,,321251.0,-,655353.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VULCAN ENERGY RESOURCES LTD.,-,VUL,AU,,122300.0,-,654306.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SWISSCOM AG,-,SCMN,SW,,727.0,-,653725.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NEXGEN ENERGY LTD.,-,NXG,AU,,60174.0,-,650481.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"VIATRIS, INC.",-,VTRS,US,,32300.0,-,649499.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAUDI ARAMCO BASE OIL CO.,-,LUBEREF,AB,,13510.0,-,649261.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JULIUS BAER GROUP LTD.,-,BAER,SW,,6178.0,-,645811.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PTC, INC.",-,PTC,US,,2173.0,-,645216.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AMERICAN ELECTRIC POWER CO., INC.",-,AEP,US,,4329.0,-,644877.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG,LN,,3200.0,-,644241.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,UPM-KYMMENE OYJ,-,UPM,FH,,14336.0,-,636841.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AERCAP HOLDINGS NV,-,AER,US,,4108.0,-,634964.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EVT LTD.,-,EVT,AU,,55743.0,-,634349.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MARKS & SPENCER GROUP PLC,-,MKS,LN,,83380.0,-,633313.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NOVONESIS (NOVOZYMES) B,-,NSISB,DC,,6890.0,-,630012.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TRIMBLE, INC.",-,TRMB,US,,5512.0,-,628986.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TIS, INC.",-,3626,JP,,16321.0,-,626807.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HEXAGON AB,-,HEXAB,SS,,40553.0,-,625972.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HD HYUNDAI HEAVY INDUSTRIES CO. LTD.,-,329180,KS,,1980.0,-,624664.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EVERGY, INC.",-,EVRG,US,,6271.0,-,623404.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ROBINHOOD MARKETS, INC.",-,HOOD,US,,10357.0,-,623295.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FRESENIUS SE & CO. KGAA,-,FRE,GR,,11102.0,-,622800.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EXPAND ENERGY CORP.,-,EXE,US,,3870.0,-,622229.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AJINOMOTO CO., INC.",-,2802,JP,,9374.0,-,621552.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HOLCIM AG,-,HOLN,SW,,3976.0,-,619020.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MATSON, INC.",-,MATX,US,,2835.0,-,617312.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ALIGN TECHNOLOGY, INC.",-,ALGN,US,,1828.0,-,615610.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AVANTOR, INC.",-,AVTR,US,,18080.0,-,615279.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MONGODB, INC.",-,MDB,US,,1618.0,-,608628.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CLP HOLDINGS LTD.,-,2,HK,,44808.0,-,608363.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,J.M. SMUCKER CO.,-,SJM,US,,3417.0,-,607672.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MATCH GROUP, INC.",-,MTCH,US,,11497.0,-,607413.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT,US,,2200.0,-,606425.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JBS SA,-,JBSS3,BZ,,63840.0,-,605861.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CELLNEX TELECOM SA,-,CLNX,SM,,11798.0,-,602034.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CORONADO GLOBAL RESOURCES, INC.",-,CRN,AU,,785952.0,-,601253.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KYOCERA CORP.,-,6971,JP,,37051.0,-,599911.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ZSCALER, INC.",-,ZS,US,,2045.0,-,595963.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ZIJIN MINING GROUP CO. LTD.,-,2899,HK,,202085.0,-,594131.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR,CN,,5639.0,-,593268.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IDEX CORP.,-,IEX,US,,1752.0,-,592338.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CARLYLE GROUP, INC.",-,CG,US,,7252.0,-,591434.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INSULET CORP.,-,PODD,US,,1403.0,-,591417.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SOLVENTUM CORP.,-,SOLV,US,,5529.0,-,589934.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"RB GLOBAL, INC.",-,RBA,CN,,4046.0,-,589548.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST,SP,,161138.0,-,587592.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ROGERS COMMUNICATIONS, INC.",-,RCIB,CN,,11801.0,-,585674.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"OKTA, INC.",-,OKTA,US,,4595.0,-,584827.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENTRAL JAPAN RAILWAY CO.,-,9022,JP,,19192.0,-,584798.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VISTRA CORP.,-,VST,US,,2621.0,-,583574.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"POWELL INDUSTRIES, INC.",-,POWL,US,,1624.0,-,581554.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LTD.,-,3311,HK,,228082.0,-,581407.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WPP PLC,-,WPP,LN,,34612.0,-,579283.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PEARSON PLC,-,PSON,LN,,22230.0,-,576475.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AKAMAI TECHNOLOGIES, INC.",-,AKAM,US,,3730.0,-,576363.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BROTHER INDUSTRIES LTD.,-,6448,JP,,20699.0,-,573809.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ASSURANT, INC.",-,AIZ,US,,1665.0,-,573309.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NOVATEK MICROELECTRONICS CORP.,-,3034,TT,,23157.0,-,572697.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA,NZ,,72690.0,-,572241.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK,US,,3816.0,-,571141.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,1398,HK,,526747.0,-,570608.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TERADYNE, INC.",-,TER,US,,2805.0,-,570540.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TOURMALINE OIL CORP.,-,TOU,CN,,7597.0,-,567552.0,0.0
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EDP SA,-,EDP,PL,,109429.0,-,565701.0,0.0
