Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,Care Super,Balanced,Listed Equity,1,Anglo American Platinum Ltd,,AMS,SJ,65342,,,3181977,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Anheuser-Busch InBev SA/NV,,ABI,BB,37874,,,3056268,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Anritsu Corp,,6754,JP,2181,,,31608,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ansell Ltd,,ANN,AU,476507,,,16115471,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,ANSYS Inc,,ANSS,US,29341,,,15985786,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,ANZ Group Holdings Ltd,,ANZ,AU,6901147,,,196958728,0.0046
31/12/2024,Care Super,Balanced,Listed Equity,1,Aon PLC,,AON,US,35041,,,20326856,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,AP Moller - Maersk A/S,,MAERSKB,DC,221,,,590101,0
31/12/2024,Care Super,Balanced,Listed Equity,1,AP Moller - Maersk A/S,,MAERSKA,DC,137,,,354639,0
31/12/2024,Care Super,Balanced,Listed Equity,1,APA Corp,,APA,US,33786,,,1259967,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Apple Inc,,AAPL,US,706544,,,285767163,0.0067
31/12/2024,Care Super,Balanced,Listed Equity,1,Applied Materials Inc,,AMAT,US,171783,,,45121697,0.0011
31/12/2024,Care Super,Balanced,Listed Equity,1,AppLovin Corp,,APP,US,49975,,,26137963,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Aptiv PLC,,APTV,US,41432,,,4047187,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Arab National Bank,,ARNB,AB,53628,,,485931,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Arafura Rare Earths Ltd,,ARU,AU,468743,,,53905,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Aramark,,ARMK,US,61500,,,3705969,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,ARB Corp Ltd,,ARB,AU,102212,,,4150809,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,ARC Resources Ltd,,ARX,CN,39781,,,1164663,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Arca Continental SAB de CV,,AC*,MM,129296,,,1734888,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Arcadium Lithium PLC,,LTM,AU,54798,,,449340,0
31/12/2024,Care Super,Balanced,Listed Equity,1,ArcelorMittal SA,,MT,NA,308556,,,11574899,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Arch Capital Group Ltd,,ACGL,US,58209,,,8682189,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Ares Management Corp,,ARES,US,38002,,,10865646,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Arhaus Inc,,ARHS,US,261449,,,3969340,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Arista Networks Inc,,ANET,US,138013,,,24637912,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Aristocrat Leisure Ltd,,ALL,AU,2534086,,,173230151,0.0041
31/12/2024,Care Super,Balanced,Listed Equity,1,Armstrong World Industries Inc,,AWI,US,5286,,,1206677,0
31/12/2024,Care Super,Balanced,Listed Equity,1,ASE Technology Holding Co Ltd,,3711,TT,270971,,,2162587,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Aselsan Elektronik Sanayi Ve Ticaret AS,,ASELS,TI,57501,,,190415,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ashtead Group PLC,,AHT,LN,89919,,,9030592,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Asia Vital Components Co Ltd,,3017,TT,15396,,,472540,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Asics Corp,,7936,JP,77648,,,2481715,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,ASML Holding NV,,ASML,NA,80113,,,90936340,0.0021
31/12/2024,Care Super,Balanced,Listed Equity,1,ASPEED Technology Inc,,5274,TT,51320,,,8406535,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Aspen Pharmacare Holdings Ltd,,APN,SJ,43128,,,608528,0
